series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Education level	Units description	Education level description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	585	134.5733878	7.502307591	PLW	Palau	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	586	68.80479684	29.36491634	PAK	Pakistan	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	586	68.80479684	29.36491634	PAK	Pakistan	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	591	-81.26616623	8.450965746	PAN	Panama	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	591	-81.26616623	8.450965746	PAN	Panama	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	591	-81.26616623	8.450965746	PAN	Panama	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	604	-71.82093277	-13.58939705	PER	Peru	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	604	-71.82093277	-13.58939705	PER	Peru	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	604	-71.82093277	-13.58939705	PER	Peru	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	608	120.8601418	14.16591706	PHL	Philippines	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	608	120.8601418	14.16591706	PHL	Philippines	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	608	120.8601418	14.16591706	PHL	Philippines	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	616	19.40660158	52.1226733	POL	Poland	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	616	19.40660158	52.1226733	POL	Poland	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	616	19.40660158	52.1226733	POL	Poland	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	PERCENT	UPPSEC	Percentage	upper secondary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	2	PERCENT	LOWSEC	Percentage	lower secondary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	3	PERCENT	PRIMAR	Percentage	primary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	1	PERCENT	UPPSEC	Percentage	upper secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	3	PERCENT	PRIMAR	Percentage	primary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	643	99.01404926	61.61899849	RUS	Russian Federation	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	643	99.01404926	61.61899849	RUS	Russian Federation	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	643	99.01404926	61.61899849	RUS	Russian Federation	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	646	29.92310194	-1.999842114	RWA	Rwanda	1	PERCENT	UPPSEC	Percentage	upper secondary												58.42466	79.93671	82.06854	82.47788	83.2273	83.92246		82.924045	2016	83.92246	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	646	29.92310194	-1.999842114	RWA	Rwanda	2	PERCENT	LOWSEC	Percentage	lower secondary												58.42466	79.93671	82.06854	82.47788	83.2273	83.92246		82.924045	2016	83.92246	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	646	29.92310194	-1.999842114	RWA	Rwanda	3	PERCENT	PRIMAR	Percentage	primary												86.51199	87.66384	90.52473	91.0734	90.95203	90.85151		90.8504175	2016	90.85151	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	660	-63.05651612	18.21525315	AIA	Anguilla	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	660	-63.05651612	18.21525315	AIA	Anguilla	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	PERCENT	PRIMAR	Percentage	primary																	98.75		98.75	2016	98.75	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	PERCENT	UPPSEC	Percentage	upper secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	PERCENT	PRIMAR	Percentage	primary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	674	12.46329038	43.93841766	SMR	San Marino	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	674	12.46329038	43.93841766	SMR	San Marino	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	674	12.46329038	43.93841766	SMR	San Marino	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	PERCENT	UPPSEC	Percentage	upper secondary																		100	100	2017	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	PERCENT	LOWSEC	Percentage	lower secondary																		100	100	2017	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	PERCENT	PRIMAR	Percentage	primary																		71.73913	71.73913	2017	71.73913	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	686	-14.46636926	14.35920905	SEN	Senegal	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	686	-14.46636926	14.35920905	SEN	Senegal	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	688	20.805876	44.03145697	SRB	Serbia	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	688	20.805876	44.03145697	SRB	Serbia	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	688	20.805876	44.03145697	SRB	Serbia	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	PERCENT	UPPSEC	Percentage	upper secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	690	55.46561591	-4.678053059	SYC	Seychelles	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	690	55.46561591	-4.678053059	SYC	Seychelles	3	PERCENT	PRIMAR	Percentage	primary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	702	103.8107883	1.361009155	SGP	Singapore	1	PERCENT	UPPSEC	Percentage	upper secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	702	103.8107883	1.361009155	SGP	Singapore	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	702	103.8107883	1.361009155	SGP	Singapore	3	PERCENT	PRIMAR	Percentage	primary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	PERCENT	UPPSEC	Percentage	upper secondary															100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	703	19.48495604	48.70741446	SVK	Slovakia	2	PERCENT	LOWSEC	Percentage	lower secondary															100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	703	19.48495604	48.70741446	SVK	Slovakia	3	PERCENT	PRIMAR	Percentage	primary															100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	704	105.802499	10.09643079	VNM	Viet Nam	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	704	105.802499	10.09643079	VNM	Viet Nam	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	PERCENT	UPPSEC	Percentage	upper secondary					100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	705	14.82209486	46.11958061	SVN	Slovenia	2	PERCENT	LOWSEC	Percentage	lower secondary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	705	14.82209486	46.11958061	SVN	Slovenia	3	PERCENT	PRIMAR	Percentage	primary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	706	46.20367477	4.406485729	SOM	Somalia	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	706	46.20367477	4.406485729	SOM	Somalia	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	706	46.20367477	4.406485729	SOM	Somalia	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	710	24.67184355	-29.99957544	ZAF	South Africa	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	710	24.67184355	-29.99957544	ZAF	South Africa	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	724	-3.554078296	40.39211472	ESP	Spain	1	PERCENT	UPPSEC	Percentage	upper secondary								100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	724	-3.554078296	40.39211472	ESP	Spain	2	PERCENT	LOWSEC	Percentage	lower secondary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	724	-3.554078296	40.39211472	ESP	Spain	3	PERCENT	PRIMAR	Percentage	primary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	728	30.32618773	7.290839152	SSD	South Sudan	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	728	30.32618773	7.290839152	SSD	South Sudan	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	PERCENT	LOWSEC	Percentage	lower secondary																							
