series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	100	25.23763153	42.75731323	BGR	Bulgaria	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			2.68	2.68	2016	2.68	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	100	25.23763153	42.75731323	BGR	Bulgaria	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			96.87	96.87	2016	96.87	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	100	25.23763153	42.75731323	BGR	Bulgaria	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			7.61	7.61	2016	7.61	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	104	96.51752295	21.19332882	MMR	Myanmar	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			8.79	8.79	2016	8.79	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	104	96.51752295	21.19332882	MMR	Myanmar	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			4.89	4.89	2016	4.89	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	104	96.51752295	21.19332882	MMR	Myanmar	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			25.73	25.73	2016	25.73	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	104	96.51752295	21.19332882	MMR	Myanmar	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			60.59	60.59	2016	60.59	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	108	29.89080992	-3.366387428	BDI	Burundi	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	108	29.89080992	-3.366387428	BDI	Burundi	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	108	29.89080992	-3.366387428	BDI	Burundi	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	108	29.89080992	-3.366387428	BDI	Burundi	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	112	28.04940161	53.54193075	BLR	Belarus	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			34.78	34.78	2016	34.78	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	112	28.04940161	53.54193075	BLR	Belarus	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			3.8	3.8	2016	3.8	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	112	28.04940161	53.54193075	BLR	Belarus	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			52.17	52.17	2016	52.17	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	112	28.04940161	53.54193075	BLR	Belarus	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			9.24	9.24	2016	9.24	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	116	104.922836	12.71163737	KHM	Cambodia	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	116	104.922836	12.71163737	KHM	Cambodia	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	116	104.922836	12.71163737	KHM	Cambodia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	116	104.922836	12.71163737	KHM	Cambodia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	120	12.7419827	5.692387031	CMR	Cameroon	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	120	12.7419827	5.692387031	CMR	Cameroon	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	120	12.7419827	5.692387031	CMR	Cameroon	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	120	12.7419827	5.692387031	CMR	Cameroon	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	124	-101.6575058	57.72360191	CAN	Canada	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage		36.92		36.92	2015	36.92	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	124	-101.6575058	57.72360191	CAN	Canada	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage		1.54		1.54	2015	1.54	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	124	-101.6575058	57.72360191	CAN	Canada	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		52.31		52.31	2015	52.31	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	124	-101.6575058	57.72360191	CAN	Canada	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage		3.08		3.08	2015	3.08	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	132	-23.63544151	15.07791834	CPV	Cabo Verde	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	136	-81.16740559	19.32266656	CYM	Cayman Islands	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	140	20.93559492	7.003720791	CAF	Central African Republic	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	140	20.93559492	7.003720791	CAF	Central African Republic	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	140	20.93559492	7.003720791	CAF	Central African Republic	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	140	20.93559492	7.003720791	CAF	Central African Republic	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	144	80.70489654	7.614693343	LKA	Sri Lanka	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	148	18.66618401	15.36279341	TCD	Chad	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	148	18.66618401	15.36279341	TCD	Chad	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	148	18.66618401	15.36279341	TCD	Chad	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	148	18.66618401	15.36279341	TCD	Chad	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	152	-71.23029019	-35.2652885	CHL	Chile	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage	0			0	2014	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	152	-71.23029019	-35.2652885	CHL	Chile	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage	50			50	2014	50	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	152	-71.23029019	-35.2652885	CHL	Chile	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	50			50	2014	50	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	152	-71.23029019	-35.2652885	CHL	Chile	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage	0			0	2014	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	156	104.1403375	32.30955217	CHN	China	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	156	104.1403375	32.30955217	CHN	China	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	156	104.1403375	32.30955217	CHN	China	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	156	104.1403375	32.30955217	CHN	China	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	162	105.6426067	-10.4882473	CXR	Christmas Island	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	170	-73.07446751	3.888209046	COL	Colombia	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage		0		0	2015	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	170	-73.07446751	3.888209046	COL	Colombia	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage		2.63		2.63	2015	2.63	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	170	-73.07446751	3.888209046	COL	Colombia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		89.47		89.47	2015	89.47	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	170	-73.07446751	3.888209046	COL	Colombia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage		7.89		7.89	2015	7.89	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	174	43.34234565	-11.66121732	COM	Comoros	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	174	43.34234565	-11.66121732	COM	Comoros	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	174	43.34234565	-11.66121732	COM	Comoros	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	174	43.34234565	-11.66121732	COM	Comoros	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	175	45.14015057	-12.82217691	MYT	Mayotte	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	175	45.14015057	-12.82217691	MYT	Mayotte	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	175	45.14015057	-12.82217691	MYT	Mayotte	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	175	45.14015057	-12.82217691	MYT	Mayotte	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	178	15.22052612	-0.840544119	COG	Congo	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	178	15.22052612	-0.840544119	COG	Congo	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	178	15.22052612	-0.840544119	COG	Congo	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	178	15.22052612	-0.840544119	COG	Congo	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
