series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Education level	Sex description	Units description	Education level description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	20	1.576257417	42.54548611	AND	Andorra	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	20	1.576257417	42.54548611	AND	Andorra	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary												47.48642								2011	47.48642	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary												51.45182								2011	51.45182	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary												45.1762								2011	45.1762	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary											45.14752	44.01397								2011	44.01397	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary											43.15387	42.21709								2011	42.21709	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary											48.08114	46.65795								2011	46.65795	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	24	17.57817062	-12.33724746	AGO	Angola	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary	46.90647							67.28625	52.88889	57.1223	54.75234	64.83957	60.13245		70.16807	65.29161			67.72984	2015	65.29161	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary	43.69287							67.00201	52.93185	56.66667	54.60993	65.83578	61.78161		69.28896	66.00306			67.64601	2015	66.00306	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary	58.78378							70.73171	52.27273	65.71429	57.14286	54.54545	40.67797		81.13208	56			68.56604	2015	56	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary	59.49367								47.56757	37.27273	32.55814									2010	32.55814	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary	45.07576							28.88889	11.96172			58.04196	70.96774			64.72222			64.72222	2015	64.72222	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary	0							0	0			0	0			0			0	2015	0	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	32.98969								51.78571	38.51852	39.92933									2010	39.92933	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary	45.07576							28.88889	11.96172			58.04196	70.96774			64.72222			64.72222	2015	64.72222	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	40.65934								50.43328	38.15789	38.21138									2010	38.21138	UNESCO Institute for Statistics	C
