ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
DOM,-70.49847576,18.89832088,214,Dominican Republic,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,1193533,1365512,1303776,1306123,1183935,989731,970832,2016.0,970832
ECU,-78.37005241,-1.447785891,218,Ecuador,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,340067,318717,321415,193708,1789316,1943932,1942753,2016.0,1942753
SLV,-88.86862995,13.73603564,222,El Salvador,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,242858,238045,233387,849969,821068,702992,742568,2016.0,742568
GNQ,10.46535826,1.565792376,226,Equatorial Guinea,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,461503,462546,463562,464044,465031,466357,428948,2016.0,428948
ETH,39.63505296,8.631223181,231,Ethiopia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,67362948,68844933,70359521,71907431,73489394,75106161,74204513,2016.0,74204513
ERI,38.11074289,16.12894644,232,Eritrea,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,3577000,3577000,3577000,3577000,557635,1441264,1497725,2016.0,1497725
EST,25.84093481,58.68487172,233,Estonia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,0,0,3,3,1,0,0,2016.0,0
AGO,17.57817062,-12.33724746,24,Angola,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,15879207,16066272,16421331,17149903,17666908,18534219,14419092,2016.0,14419092
FJI,177.9660884,-17.83301566,242,Fiji,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,879985,529984,637852,277616,892573,898821,905113,2016.0,905113
FIN,23.308447,61.91586738,246,Finland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,1,1,3,4,0,2,4,2016.0,4
FRA,2.457288129,46.62660861,250,France,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,46,76,64,47,51,61,49,2016.0,49
DJI,42.18274707,11.56004161,262,Djibouti,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,127766,128196,131879,105768,107378,108810,110561,2016.0,110561
GAB,11.78727747,-0.60687619,266,Gabon,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,1444093,1451759,1462559,1520924,1534599,1560166,694499,2016.0,694499
