ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ModeOfTransportation_Code,ModeOfTransportation_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2016,Nature_Code_2016,Source_2016,TimeDetail_2016,Value_2016,Latest_Year,Latest_Value
COL,-73.07446751,3.888209046,170,Colombia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,271002243169,2016.0,271002243169
COG,15.22052612,-0.840544119,178,Congo,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,3060064,2016.0,3060064
COG,15.22052612,-0.840544119,178,Congo,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,538346748,2016.0,538346748
COG,15.22052612,-0.840544119,178,Congo,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,2716611133,2016.0,2716611133
COD,23.65496507,-2.877154732,180,Democratic Republic of the Congo,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,58457,2016.0,58457
COD,23.65496507,-2.877154732,180,Democratic Republic of the Congo,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
COD,23.65496507,-2.877154732,180,Democratic Republic of the Congo,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
COK,-159.7711391,-21.22696458,184,Cook Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,153195,2016.0,153195
COK,-159.7711391,-21.22696458,184,Cook Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
COK,-159.7711391,-21.22696458,184,Cook Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
CRI,-84.19712782,9.970998683,188,Costa Rica,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,6027344,2016.0,6027344
CRI,-84.19712782,9.970998683,188,Costa Rica,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
CRI,-84.19712782,9.970998683,188,Costa Rica,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,15035861097,2016.0,15035861097
HRV,17.95874553,45.45172212,191,Croatia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,656580,2016.0,656580
HRV,17.95874553,45.45172212,191,Croatia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,2160000000,2016.0,2160000000
HRV,17.95874553,45.45172212,191,Croatia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,NA,The International Transport Forum at the OECD (ITF-OECD),,11337000000,2016.0,11337000000
CUB,-79.54460144,22.10030366,192,Cuba,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,NA,International Civil Aviation Organization (ICAO),,20154627,2016.0,20154627
CUB,-79.54460144,22.10030366,192,Cuba,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
