"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"764","Thailand","THA","101.0202951","15.13089239","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","9.04189","",2016.0,"9.04189","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"768","Togo","TGO","0.97835765","8.532096072","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","24.0971","","","","","","","19.40912","",2016.0,"19.40912","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"772","Tokelau","TKL","-171.8154473","-9.214545558","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","44.91461","","","","","","","","",2009.0,"44.91461","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","53.90211","","","","","","","",2010.0,"53.90211","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"784","United Arab Emirates","ARE","53.98279159","23.43322219","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"788","Tunisia","TUN","9.572737411","34.11439971","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","39.95648","","","","",2013.0,"39.95648","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"792","Turkey","TUR","35.42890329","38.9899684","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","45.56001","","","","","46.83623","","","","",2013.0,"46.83623","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"795","Turkmenistan","TKM","58.9787665","40.0912346","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"798","Tuvalu","TUV","178.6679611","-7.460048071","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"800","Uganda","UGA","32.39100438","1.279557331","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","10.17199","","","","","","","6.31303","","","","",2013.0,"6.31303","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"804","Ukraine","UKR","31.40270802","49.00735945","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","17.63008","","","","","16.49507","","","","",2013.0,"16.49507","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","61.15834","","","","40.92853","","","","",2013.0,"40.92853","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"818","Egypt","EGY","29.77468534","26.57438204","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","5.2517","","","4.32683","",2016.0,"4.32683","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"826","United Kingdom","GBR","-2.23830539","53.27691757","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"831","Guernsey","GGY","-2.200712402","49.71561166","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"832","Jersey","JEY","-2.136773508","49.22353354","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"833","Isle of Man","IMN","-4.538190305","54.22880901","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"834","Tanzania, United Republic of","TZA","34.80521182","-6.265332606","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"834","United Republic of Tanzania","TZA","34.80521182","-6.265332606","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","10.38311","","","","","","","11.10586","","","","",2013.0,"11.10586","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"840","United States of America","USA","-99.13830311","39.5277871","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"850","United States Virgin Islands","VIR","-64.76960113","17.73297693","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"854","Burkina Faso","BFA","-1.742843829","12.27491081","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","20.24594","","","","","","","","",2009.0,"20.24594","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"858","Uruguay","URY","-56.01387025","-32.8002838","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","40.89995","","","","25.55106","","","","","","","43.50363",2017.0,"43.50363","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"860","Uzbekistan","UZB","63.11944558","41.77560518","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","8.48338","","","","","27.32376","","","","",2013.0,"27.32376","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"862","Venezuela (Bolivarian Republic of)","VEN","-66.15642084","7.121324748","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","20.38601","","","","45.2589","","","","","","","",2010.0,"45.2589","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"876","Wallis and Futuna Islands","WLF","-176.2034788","-13.28471201","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"882","Samoa","WSM","-172.4430749","-13.61541469","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","32.55051","","","","","","","","",2009.0,"32.55051","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"887","Yemen","YEM","45.22389143","15.22242099","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","3.34985","","","3.38159","","","","",2013.0,"3.38159","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"894","Zambia","ZMB","27.850329","-14.59701056","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","4.08976","","","","","","11.21845","","","","",2013.0,"11.21845","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
