"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"148","Chad","TCD","18.66618401","15.36279341","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","0.38478","0.37059","0.35819","0.36431","0.49254","0.56009","0.62171","0.67904","0.6547","0.85092","0.97523","0.99404","1.01258",2016.0,"1.01258","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"152","Chile","CHL","-71.23029019","-35.2652885","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","12.80204","13.37573","14.12229","15.2219","15.68921","17.27786","17.70673","17.61732","17.49216","17.35036","17.16778","16.49214","16.18618",2016.0,"16.18618","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"156","China","CHN","104.1403375","32.30955217","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","7.69217","7.77604","8.01433","8.49376","8.78275",2016.0,"8.78275","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"162","Christmas Island","CXR","105.6426067","-10.4882473","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"170","Colombia","COL","-73.07446751","3.888209046","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","11.00262","13.61031","13.56431","13.4233","14.38069","14.67212","15.29023","15.30853","15.90831","15.76239",2016.0,"15.76239","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"174","Comoros","COM","43.34234565","-11.66121732","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","0.58347","0.56642","0.55053","1.07027","1.04048","1.26456","1.22967","2.15444","2.32987","2.49455","2.86967","2.79359","3.14108",2016.0,"3.14108","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"175","Mayotte","MYT","45.14015057","-12.82217691","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","0.66424","0.64449","0.6238","1.3786","1.66619","1.69327","2.03226","2.48124","2.64907","3.24611","3.492","3.65077","",2015.0,"3.65077","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","0.45895","0.45478","0.45131","0.47877","0.47296","0.48464","0.60141","0.61089","0.6917","0.64865","0.79446","1.02974","",2015.0,"1.02974","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"184","Cook Islands","COK","-159.7711391","-21.22696458","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"188","Costa Rica","CRI","-84.19712782","9.970998683","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","16.23428","18.15807","18.75559","20.89424","20.61826","20.20575","20.27365","23.12657","23.05165","22.56311","22.32378","22.32761","21.78546",2016.0,"21.78546","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"191","Croatia","HRV","17.95874553","45.45172212","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","28.83914","30.7221","30.76599","32.66709","34.36291","35.67817","35.17546","35.92758","35.61913","34.65344","33.91375","33.60058","32.86067",2016.0,"32.86067","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
