series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of product	Units description	Type of product description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	44	-78.05111663	24.69546597	BHS	Bahamas	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.09434	0.08588	0.07855	0.07823	0.07779	0.07787	0.08057	0.07989	0.08462	0.08767	0.0861	0.08981	0.08757	0.09196	0.09552	0.09991	0.10103	0.095198	2016	0.10103	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	48	50.5490754	26.04407747	BHR	Bahrain	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.50447	0.52257	0.57079	0.41827	0.41121	0.44338	0.34665	0.32558	0.36135	0.42489	0.37052	0.32682	0.31806	0.31872	0.31928	0.32326	0.32556	0.320976	2016	0.32556	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	48	50.5490754	26.04407747	BHR	Bahrain	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.04376	0.04443	0.04568	0.03867	0.03901	0.04046	0.04027	0.03816	0.04082	0.0342	0.03726	0.03968	0.03912	0.03862	0.03615	0.03627	0.03625	0.037282	2016	0.03625	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	48	50.5490754	26.04407747	BHR	Bahrain	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.26956	0.26534	0.25679	0.26882	0.24159	0.23805	0.23337	0.22433	0.21583	0.23142	0.21972	0.21657	0.20378	0.21665	0.21425	0.20875	0.20604	0.209894	2016	0.20604	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	48	50.5490754	26.04407747	BHR	Bahrain	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	0.90075	0.91379	0.95911	0.81375	0.78398	0.81691	0.71425	0.67757	0.71508	0.77289	0.71218	0.68073	0.6578	0.66807	0.66125	0.65937	0.65811	0.66092	2016	0.65811	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	48	50.5490754	26.04407747	BHR	Bahrain	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.08295	0.08145	0.08585	0.088	0.09217	0.09502	0.09397	0.0895	0.09709	0.08237	0.08468	0.09766	0.09684	0.09408	0.09157	0.09109	0.09025	0.092766	2016	0.09025	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	50	89.17660788	22.86961622	BGD	Bangladesh	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	1.36341	1.40457	1.40296	1.18932	1.07476	1.22804	1.10971	1.03313	0.98176	0.95998	1.03155	1.07689	1.0522	1.06144	1.03543	1.0053	0.96986	1.024846	2016	0.96986	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	50	89.17660788	22.86961622	BGD	Bangladesh	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.03876	0.04247	0.03895	0.03544	0.03049	0.03092	0.03094	0.03252	0.03396	0.03221	0.03365	0.04466	0.04483	0.04688	0.0414	0.04034	0.03906	0.042502	2016	0.03906	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	50	89.17660788	22.86961622	BGD	Bangladesh	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.12277	0.12635	0.1232	0.12996	0.13248	0.13458	0.14013	0.1404	0.14883	0.15521	0.15691	0.16174	0.16258	0.16702	0.16188	0.15789	0.1535	0.160574	2016	0.1535	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	50	89.17660788	22.86961622	BGD	Bangladesh	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	3.48369	3.42559	3.36423	3.16	2.89713	3.03757	2.79328	2.66619	2.62265	2.62494	2.66863	2.59872	2.513	2.5281	2.43716	2.35533	2.26271	2.41926	2016	2.26271	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	50	89.17660788	22.86961622	BGD	Bangladesh	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	1.95875	1.85221	1.79911	1.80528	1.6594	1.64403	1.51249	1.46014	1.4581	1.47755	1.44651	1.31542	1.2534	1.25277	1.19846	1.15181	1.10029	1.191346	2016	1.10029	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	51	44.93839317	40.29499741	ARM	Armenia	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.3467	0.36642	0.36775	0.38839	0.38412	0.43831	0.41242	0.4436	0.49149	0.54277	0.54693	0.47306	0.43258	0.43793	0.43866	0.44195	0.45817	0.441858	2016	0.45817	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	51	44.93839317	40.29499741	ARM	Armenia	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.30848	0.4015	0.36405	0.40908	0.48767	0.44089	0.51953	0.54189	0.55732	0.64924	0.6021	0.59307	0.61038	0.63693	0.62548	0.62931	0.65162	0.630744	2016	0.65162	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	51	44.93839317	40.29499741	ARM	Armenia	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.08578	0.07474	0.07042	0.06718	0.06422	0.06519	0.06339	0.05902	0.06106	0.06301	0.06605	0.06594	0.0592	0.06198	0.05998	0.05846	0.0591	0.059744	2016	0.0591	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	51	44.93839317	40.29499741	ARM	Armenia	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	1.58426	1.68434	1.54616	1.54527	1.64802	1.59217	1.52755	1.6131	1.73788	2.0119	1.89696	1.83799	1.79488	1.83542	1.82902	1.83121	1.89457	1.83702	2016	1.89457	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	51	44.93839317	40.29499741	ARM	Armenia	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.84329	0.84168	0.74393	0.68062	0.71201	0.64778	0.53221	0.56859	0.628	0.75688	0.68188	0.70593	0.69272	0.69859	0.70489	0.70148	0.72569	0.704674	2016	0.72569	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	52	-59.5346489	13.13648273	BRB	Barbados	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.77009	0.72384	0.70528	0.56908	0.58963	0.75666	0.7514	0.41705	0.66201	0.64861	0.35846	0.41487	0.37474	0.37084	0.37266	0.37038	0.3653	0.370784	2016	0.3653	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	52	-59.5346489	13.13648273	BRB	Barbados	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.11886	0.10322	0.10006	0.09546	0.09774	0.09844	0.09808	0.09111	0.09047	0.0775	0.07802	0.08218	0.08116	0.08456	0.08498	0.08576	0.08601	0.084494	2016	0.08601	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	52	-59.5346489	13.13648273	BRB	Barbados	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.12315	0.11282	0.11821	0.10684	0.11073	0.11621	0.10425	0.09666	0.09853	0.09273	0.09344	0.0958	0.09369	0.0943	0.095	0.09204	0.09099	0.093204	2016	0.09099	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	52	-59.5346489	13.13648273	BRB	Barbados	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	1.23445	1.14473	1.13029	0.97225	1.00149	1.18235	1.13614	0.78261	1.02537	1.00437	0.69527	0.75972	0.71605	0.70769	0.71085	0.7037	0.69393	0.706444	2016	0.69393	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	52	-59.5346489	13.13648273	BRB	Barbados	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.22235	0.20485	0.20673	0.20087	0.20338	0.21104	0.18241	0.17779	0.17436	0.18554	0.16534	0.16687	0.16646	0.15799	0.15822	0.15551	0.15163	0.157962	2016	0.15163	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	56	4.660976456	50.64104975	BEL	Belgium	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.3135	0.2952	0.29434	0.30072	0.30595	0.31036	0.31338	0.32028	0.31996	0.30488	0.28874	0.28248	0.27522	0.27811	0.28113	0.28343	0.28547	0.280672	2016	0.28547	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	56	4.660976456	50.64104975	BEL	Belgium	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.05334	0.04875	0.04898	0.04989	0.05018	0.04929	0.04911	0.04884	0.05075	0.04964	0.0455	0.04343	0.04563	0.04845	0.04815	0.0488	0.04941	0.048088	2016	0.04941	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	56	4.660976456	50.64104975	BEL	Belgium	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.10288	0.09507	0.0932	0.09597	0.09611	0.09504	0.09292	0.09063	0.09594	0.09361	0.08633	0.08048	0.08237	0.08263	0.08045	0.07916	0.07882	0.080686	2016	0.07882	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	56	4.660976456	50.64104975	BEL	Belgium	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	0.58061	0.54029	0.54083	0.55355	0.55905	0.55777	0.55559	0.55798	0.57008	0.54985	0.51534	0.49687	0.49315	0.50122	0.50306	0.50473	0.50699	0.50183	2016	0.50699	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	56	4.660976456	50.64104975	BEL	Belgium	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.1109	0.10128	0.10432	0.10697	0.10682	0.10307	0.10018	0.09823	0.10342	0.10172	0.09476	0.09048	0.08992	0.09203	0.09333	0.09333	0.0933	0.092382	2016	0.0933	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	60	-64.78155012	32.27881922	BMU	Bermuda	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	60	-64.78155012	32.27881922	BMU	Bermuda	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	60	-64.78155012	32.27881922	BMU	Bermuda	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	60	-64.78155012	32.27881922	BMU	Bermuda	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	60	-64.78155012	32.27881922	BMU	Bermuda	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	64	90.45098484	27.39598568	BTN	Bhutan	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.74359	0.95876	1.34994	1.38999	1.44897	1.31636	1.13873	1.22885	1.43128	1.53674	1.80094	1.9523	1.79098	1.86335	1.8425	1.79911	1.73144	1.805476	2016	1.73144	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	64	90.45098484	27.39598568	BTN	Bhutan	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.11742	0.12397	0.12928	0.11955	0.13432	0.14673	0.15351	0.13089	0.1327	0.15022	0.19007	0.19825	0.19513	0.21032	0.1952	0.19121	0.18527	0.195426	2016	0.18527	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	64	90.45098484	27.39598568	BTN	Bhutan	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.16035	0.17106	0.19234	0.15521	0.14554	0.17962	0.16643	0.14811	0.1607	0.14816	0.1874	0.19222	0.17424	0.19075	0.18437	0.17284	0.16419	0.177278	2016	0.16419	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	64	90.45098484	27.39598568	BTN	Bhutan	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	3.72103	4.7693	4.95536	4.67551	4.77743	4.48587	3.98802	3.8239	3.98395	4.02346	4.27829	4.33877	4.03475	4.14041	3.99808	3.84286	3.65882	3.934984	2016	3.65882	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	64	90.45098484	27.39598568	BTN	Bhutan	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	2.69967	3.51551	3.2838	3.01076	3.0486	2.84316	2.52935	2.31604	2.25926	2.18835	2.09988	1.99599	1.87441	1.87599	1.77601	1.6797	1.57793	1.756808	2016	1.57793	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.32564	0.27183	0.29391	0.26203	0.23898	0.25337	0.24959	0.26227	0.27909	0.32264	0.31652	0.34976	0.33647	0.35295	0.34293	0.33819	0.33505	0.341118	2016	0.33505	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.62248	0.51873	0.52347	0.46024	0.34941	0.32266	0.26955	0.24589	0.27398	0.38364	0.31397	0.28526	0.2977	0.31126	0.32989	0.32442	0.32063	0.31678	2016	0.32063	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.11482	0.08401	0.1008	0.08977	0.08287	0.0856	0.08327	0.08074	0.08807	0.08634	0.08308	0.09051	0.09139	0.09379	0.09135	0.08699	0.08523	0.08975	2016	0.08523	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	2.30397	2.13127	2.24746	2.10265	1.87821	1.80226	1.74683	1.77221	1.79491	1.93939	1.73471	1.71147	1.72173	1.76069	1.71971	1.68156	1.65536	1.70781	2016	1.65536	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	1.24103	1.2567	1.32929	1.29061	1.20694	1.14063	1.14442	1.18331	1.15377	1.14676	1.02113	0.98594	0.99617	1.00269	0.95553	0.93196	0.91445	0.96016	2016	0.91445	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.62818	0.76728	0.83973	1.14036	1.04893	0.98691	1.03103	1.08013	1.0444	0.93178	0.8451	0.82855	0.56214	0.57143	0.59248	0.59199	0.59022	0.581652	2016	0.59022	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.05511	0.05001	0.04798	0.06947	0.09096	0.20392	0.19492	0.17549	0.16937	0.16136	0.11987	0.13227	0.14013	0.13645	0.1315	0.13442	0.13692	0.135884	2016	0.13692	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.31993	0.40353	0.41855	0.49078	0.45693	0.44065	0.43935	0.41566	0.45117	0.49353	0.44682	0.48549	0.46423	0.43549	0.4259	0.44157	0.43863	0.441164	2016	0.43863	Environment Live Global Material Flows Database	E
