"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","Bounds_Code","Bounds_Desc","ReportingType_Code","ReportingType_Desc","Unitmultiplier_Code","Unitmultiplier_Desc","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"828","United Kingdom (Northern Ireland)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"829","United Kingdom (Scotland)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"829","United Kingdom (Scotland)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"829","United Kingdom (Scotland)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"830","Channel Islands","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"830","Channel Islands","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"830","Channel Islands","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"891","Serbia and Montenegro [former]","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"891","Serbia and Montenegro [former]","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"891","Serbia and Montenegro [former]","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"910","High income economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"910","High income economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"910","High income economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"911","Low income economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"911","Low income economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"911","Low income economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"912","Lower middle economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"912","Lower middle economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"912","Lower middle economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"913","Low and middle income economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"913","Low and middle income economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"913","Low and middle income economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"914","Upper middle economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"914","Upper middle economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"914","Upper middle economies (WB)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"917","International Centers (FAO)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"917","International Centers (FAO)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"917","International Centers (FAO)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"918","European Union (EU) Institutions","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"918","European Union (EU) Institutions","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"918","European Union (EU) Institutions","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"919","Regional Centres (FAO)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"919","Regional Centres (FAO)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"919","Regional Centres (FAO)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"920","Azores Islands","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"920","Azores Islands","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"920","Azores Islands","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
"921","ODA residual","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","MP","Mid-point","G","Global","UNIT","Units","","","","","",""
"921","ODA residual","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","LB","Lower bound","G","Global","UNIT","Units","","","","","",""
"921","ODA residual","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTEN","Children moderately or severely wasted (millions)","2019.Q1.G.01","NUM_U5_M","Millions of children aged 0-59 months","<5Y","under 5 years old","UB","Upper bound","G","Global","UNIT","Units","","","","","",""
