"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"174","Comoros","COM","43.34234565","-11.66121732","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","1","1","1","1","1","1","1","1","1","1","","1","2","2",2018.0,"2","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"175","Mayotte","MYT","45.14015057","-12.82217691","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","9","9","9","12","11","11","11","11","10","10","10","10","10","10","10","10","10","10","17",2018.0,"17","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","60","60","60","42","42","42","42","42","44","44","53","44","44","44","44",2018.0,"44","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"184","Cook Islands","COK","-159.7711391","-21.22696458","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"188","Costa Rica","CRI","-84.19712782","9.970998683","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","11","11","11","20","20","20","20","22","21","21","21","22","22","22","22","19","19","20","20",2018.0,"20","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"191","Croatia","HRV","17.95874553","45.45172212","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","0","31","31","31","27","33","33","33","32","32","36","36","36","36","36","39","23","30","28",2018.0,"28","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"192","Cuba","CUB","-79.54460144","22.10030366","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","166","166","166","219","219","219","219","219","265","265","265","265","265","265","299","299","299","299","299",2018.0,"299","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"196","Cyprus","CYP","33.22285964","35.05659437","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","3","4","6","6","6","9","9","8","8","8","7","7","6","6","7","7","7","10","10",2018.0,"10","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"203","Czechia","CZE","15.33151382","49.73913871","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","30","30","30","34","34","34","34","31","31","31","31","44","44","44","39","38","40","40","44",2018.0,"44","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"204","Benin","BEN","2.339933594","9.65401646","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","5","5","5","5","6","6","6","6","9","9","9","9","7","7","7","7","6","6","6",2018.0,"6","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
