ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Footnotes_2017,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Nature_Code_2017,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,Source_2017,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,TimeDetail_2017,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Value_2017,Latest_Year,Latest_Value
ECU,-78.37005241,-1.447785891,218,Ecuador,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,41,52,40,44,79,89,81,80.9791,2017.0,80.9791
SLV,-88.86862995,13.73603564,222,El Salvador,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,74,81,90,93,93,94,92.51556,2017.0,92.51556
GNQ,10.46535826,1.565792376,226,Equatorial Guinea,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,NA,,NA,,,,NA,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,1,,27,,,,26.82054,2017.0,26.82054
ETH,39.63505296,8.631223181,231,Ethiopia,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,40,70,77,,77,78,79,79.11332,2017.0,79.11332
ERI,38.11074289,16.12894644,232,Eritrea,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,44,45,,59,70,71,49,49.28016,2017.0,49.28016
EST,25.84093481,58.68487172,233,Estonia,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,65,66,64,77,77,72,71,70.01811,2017.0,70.01811
AGO,17.57817062,-12.33724746,24,Angola,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,NA,,NA,NA,,,NA,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,41,,41,18,,,75.23131,2017.0,75.23131
FJI,177.9660884,-17.83301566,242,Fiji,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,,NA,NA,NA,,,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,,,31,,43,95,98,,,,2014.0,98
FIN,23.308447,61.91586738,246,Finland,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,,,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,,83,86,96,88,88,96,,,2015.0,96
FRA,2.457288129,46.62660861,250,France,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,63,78,81,85,86,89,89,89.40559,2017.0,89.40559
DJI,42.18274707,11.56004161,262,Djibouti,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,NA,NA,NA,,,NA,,,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,,39,43,46,,,33.175,2017.0,33.175
GAB,11.78727747,-0.60687619,266,Gabon,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,NA,,,,,NA,NA,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,48,,,,,52,51.68062,2017.0,51.68062
GEO,43.3713615,42.04813028,268,Georgia,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,93,91,89,91,90,81,82,73.60889,2017.0,73.60889
GMB,-15.39944785,13.45295927,270,Gambia,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,,NA,NA,,,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,50,53,,62,33,,,27.16959,2017.0,27.16959
DEU,10.3806066,51.08862743,276,Germany,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,,NA,,,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,81,86,92,,99,,,96.53846,2017.0,96.53846
