series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Level/Status	Units description	Level/Status description	2017	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	100	25.23763153	42.75731323	BGR	Bulgaria	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	100	25.23763153	42.75731323	BGR	Bulgaria	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	100	25.23763153	42.75731323	BGR	Bulgaria	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	104	96.51752295	21.19332882	MMR	Myanmar	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	104	96.51752295	21.19332882	MMR	Myanmar	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	104	96.51752295	21.19332882	MMR	Myanmar	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	108	29.89080992	-3.366387428	BDI	Burundi	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	108	29.89080992	-3.366387428	BDI	Burundi	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	108	29.89080992	-3.366387428	BDI	Burundi	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	112	28.04940161	53.54193075	BLR	Belarus	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	112	28.04940161	53.54193075	BLR	Belarus	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	112	28.04940161	53.54193075	BLR	Belarus	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	116	104.922836	12.71163737	KHM	Cambodia	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	116	104.922836	12.71163737	KHM	Cambodia	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	116	104.922836	12.71163737	KHM	Cambodia	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	120	12.7419827	5.692387031	CMR	Cameroon	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	120	12.7419827	5.692387031	CMR	Cameroon	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	120	12.7419827	5.692387031	CMR	Cameroon	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	124	-101.6575058	57.72360191	CAN	Canada	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	124	-101.6575058	57.72360191	CAN	Canada	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	124	-101.6575058	57.72360191	CAN	Canada	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	NUMBER	CLDPR	Number	Clearly defined procedures					
