ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_1995,Footnotes_2000,Footnotes_2005,Footnotes_2010,Footnotes_2012,Footnotes_2014,Footnotes_2016,Footnotes_2017,Nature_Code_1995,Nature_Code_2000,Nature_Code_2005,Nature_Code_2010,Nature_Code_2012,Nature_Code_2014,Nature_Code_2016,Nature_Code_2017,Source_1995,Source_2000,Source_2005,Source_2010,Source_2012,Source_2014,Source_2016,Source_2017,TimeDetail_1995,TimeDetail_2000,TimeDetail_2005,TimeDetail_2010,TimeDetail_2012,TimeDetail_2014,TimeDetail_2016,TimeDetail_2017,Value_1995,Value_2000,Value_2005,Value_2010,Value_2012,Value_2014,Value_2016,Value_2017,Latest_Year,Latest_Value
BHS,-78.05111663,24.69546597,44,Bahamas,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,50.5490754,26.04407747,48,Bahrain,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,-59.5346489,13.13648273,52,Barbados,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,-64.78155012,32.27881922,60,Bermuda,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BVT,3.410732868,-54.43295905,74,Bouvet Island,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ,-88.70199554,17.19965901,84,Belize,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOT,72.38715553,-7.299281071,86,British Indian Ocean Territory,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,160.1584117,-9.622391719,90,Solomon Islands,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGB,-64.63294223,18.42256578,92,British Virgin Islands,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRN,114.6288563,4.49736984,96,Brunei Darussalam,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDI,29.89080992,-3.366387428,108,Burundi,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHM,104.922836,12.71163737,116,Cambodia,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMR,12.7419827,5.692387031,120,Cameroon,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPV,-23.63544151,15.07791834,132,Cabo Verde,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",2.5.1,Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities,1,ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
