series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Units	Age description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	60	-64.78155012	32.27881922	BMU	Bermuda	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	60	-64.78155012	32.27881922	BMU	Bermuda	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	60	-64.78155012	32.27881922	BMU	Bermuda	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	60	-64.78155012	32.27881922	BMU	Bermuda	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	60	-64.78155012	32.27881922	BMU	Bermuda	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	64	90.45098484	27.39598568	BTN	Bhutan	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	4.82961	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	64	90.45098484	27.39598568	BTN	Bhutan	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	1.81902	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	64	90.45098484	27.39598568	BTN	Bhutan	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	1.19167	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	64	90.45098484	27.39598568	BTN	Bhutan	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	0.57073	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	64	90.45098484	27.39598568	BTN	Bhutan	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	0.57073	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	4.218	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	4.46455	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	5.9274	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	4.83689	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	4.75056	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	5.34977	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	7.16847	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	7.33752	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	6.38113	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	6.4303	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	72	23.81380223	-22.18810073	BWA	Botswana	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	7.17981	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	72	23.81380223	-22.18810073	BWA	Botswana	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	9.37862	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	72	23.81380223	-22.18810073	BWA	Botswana	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	8.56151	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	72	23.81380223	-22.18810073	BWA	Botswana	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	8.02527	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	72	23.81380223	-22.18810073	BWA	Botswana	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	8.36178	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	76	-53.08432878	-10.77668561	BRA	Brazil	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	8.5598	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	76	-53.08432878	-10.77668561	BRA	Brazil	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	8.42549	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	76	-53.08432878	-10.77668561	BRA	Brazil	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	8.81608	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	76	-53.08432878	-10.77668561	BRA	Brazil	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	8.10785	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	76	-53.08432878	-10.77668561	BRA	Brazil	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	7.76886	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	84	-88.70199554	17.19965901	BLZ	Belize	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	6.04592	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	84	-88.70199554	17.19965901	BLZ	Belize	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	7.13915	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	84	-88.70199554	17.19965901	BLZ	Belize	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	7.03697	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	84	-88.70199554	17.19965901	BLZ	Belize	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	6.73667	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	84	-88.70199554	17.19965901	BLZ	Belize	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	6.74742	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	0.78159	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	1.60555	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	1.60511	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	1.39867	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	1.41189	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	0.34543	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	0.23654	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
