"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"144","Sri Lanka","LKA","80.70489654","7.614693343","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","4.8889","4.4444","4.4444","4.4444","4.4444","4.8889","4.8889","4.8889","5.7778","5.7778","5.7778","5.3333","5.7778","5.7778","5.7778","5.7778","5.7778","5.7778","5.7778",2018.0,"5.7778","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"148","Chad","TCD","18.66618401","15.36279341","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","2.4","2.4","2.4","5.8065","5.8065","6.4516","6.4516","6.4516","5.1613","5.1613","5.1613","5.1613","12.766","14.8936","14.8936","14.8936","14.8936","12.766","12.766",2018.0,"12.766","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"152","Chile","CHL","-71.23029019","-35.2652885","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","10.8333","10.8333","12.5","12.5","12.5","12.5","15","15","15","15","14.1667","14.1667","14.1667","14.1667","15.8333","15.8333","15.8333","15.8333","",2017.0,"15.8333","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"156","China","CHN","104.1403375","32.30955217","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","21.8194","21.7828","21.7828","21.7828","20.2345","20.2345","20.2685","20.2685","20.621","21.3257","21.3257","21.3257","21.323","21.323","23.4014","23.6228","23.6228","23.703","24.2476",2018.0,"24.2476","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"162","Christmas Island","CXR","105.6426067","-10.4882473","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"170","Colombia","COL","-73.07446751","3.888209046","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","11.8012","11.8012","11.8012","12.0482","12.0482","12.0482","12.1212","8.4337","8.4337","8.4337","8.4337","12.6506","12.1212","12.1212","12.1212","19.8795","19.8795","18.6747","18.6747",2018.0,"18.6747","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"174","Comoros","COM","43.34234565","-11.66121732","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","3.0303","3.0303","3.0303","3.0303","3.0303","3.0303","3.0303","3.0303","3.0303","3.0303","","3.0303","6.0606","6.0606",2018.0,"6.0606","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"175","Mayotte","MYT","45.14015057","-12.82217691","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","12","12","12","9.3023","8.5271","8.5271","8.5271","8.5271","7.2993","7.2993","7.2993","7.2993","7.2993","7.3529","7.3529","7.3529","7.3529","7.3529","11.2583",2018.0,"11.2583","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","12","12","12","8.4","8.4","8.4","8.4","8.4","8.9431","8.9431","10.6426","8.9431","8.9431","8.9431","8.9431",2018.0,"8.9431","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"184","Cook Islands","COK","-159.7711391","-21.22696458","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
