ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Footnotes_2017,Nature_Code_2000,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Nature_Code_2017,Source_2000,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,Source_2017,TimeDetail_2000,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,TimeDetail_2017,Value_2000,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Value_2017,Latest_Year,Latest_Value
CPV,-23.63544151,15.07791834,132,Cabo Verde,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,70.45126,75.32383,76.11574,77.52066,82.69972,77.18761,74.96131,74.14363,79.21872,75.05346,78.26951,76.9077,77.17668,77.46582,75.80351,81.24771,,2016.0,81.24771
CPV,-23.63544151,15.07791834,132,Cabo Verde,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,64.9269,74.06995,74.91553,73.4268,82.21082,75.38721,73.21095,75.2059,78.21113,74.10526,79.32632,76.46113,78.83068,75.88488,76.45375,80.33789,,2016.0,80.33789
,,,135,Caucasus and Central Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,BOTHSEX,Both sexes,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,C,C,C,C,C,C,C,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.92456,43.41462,45.05816,46.56947,47.68643,48.30499,46.7931,47.17284,46.35481,,2016.0,46.35481
,,,135,Caucasus and Central Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,C,C,C,C,C,C,C,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38831,43.86163,45.37653,46.84371,48.0077,48.65733,47.23644,48.51531,47.21272,,2016.0,47.21272
,,,135,Caucasus and Central Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,C,C,C,C,C,C,C,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.48547,42.99277,44.75548,46.30752,47.38055,47.97102,46.37624,45.914,45.54953,,2016.0,45.54953
CAF,20.93559492,7.003720791,140,Central African Republic,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,BOTHSEX,Both sexes,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,,C,,,,,,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61718,5.08114,,6.36613,,,,,,,2011.0,6.36613
CAF,20.93559492,7.003720791,140,Central African Republic,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,,C,,,,,,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58922,5.02773,,6.41248,,,,,,,2011.0,6.41248
CAF,20.93559492,7.003720791,140,Central African Republic,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,,C,,,,,,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64537,5.13499,,6.31936,,,,,,,2011.0,6.31936
,,,143,Central Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,BOTHSEX,Both sexes,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,C,C,C,C,C,C,C,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.43937,45.14985,46.33056,47.87073,49.01466,49.67913,48.68865,48.89209,48.34251,,2016.0,48.34251
,,,143,Central Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,C,C,C,C,C,C,C,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9668,45.60603,46.74713,48.25032,49.46381,50.0948,49.09882,50.34713,49.2585,,2016.0,49.2585
,,,143,Central Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,C,C,C,C,C,C,C,,,,,,,,,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.93362,44.71295,45.92968,47.50513,48.58308,49.28021,48.29755,47.50969,47.47228,,2016.0,47.47228
,,,145,Western Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,BOTHSEX,Both sexes,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E,E,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,40.93523,41.28826,41.34816,41.93005,42.56807,43.6626,46.21559,45.48665,45.30463,44.3961,43.80638,45.18457,45.15424,43.5211,43.12357,45.61479,47.47445,,2016.0,47.47445
,,,145,Western Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E,E,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,41.13315,41.3656,41.48484,42.0671,42.69519,43.7817,46.31488,45.58153,45.45021,44.6104,43.92549,45.29431,45.26064,43.67673,42.7756,45.01297,46.68338,,2016.0,46.68338
,,,145,Western Asia,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,MALE,Male,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E,E,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,40.75401,41.22003,41.22574,41.80504,42.44835,43.54796,46.11934,45.39353,45.16309,44.18995,43.69164,45.07862,45.0516,43.37184,43.45467,46.18749,48.22762,,2016.0,48.22762
,,,15,Northern Africa,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,BOTHSEX,Both sexes,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,E,E,E,C,E,E,C,E,E,E,E,E,E,E,E,E,E,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,28.71746,26.13896,28.71871,28.57732,29.71433,30.58262,35.16114,36.78805,38.1978,42.67712,48.02415,50.65262,53.99654,56.21168,58.71861,56.44945,56.35667,,2016.0,56.35667
,,,15,Northern Africa,4,Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,4.2,"By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education",4.2.2,"Participation rate in organized learning (one year before the official primary entry age), by sex",1,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",2019.Q1.G.01,FEMALE,Female,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,E,E,E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,UNESCO Institute for Statistics,,,,,,,,,,,,,,,,,,,,25.87751,24.41292,26.24535,26.42706,27.8088,28.64596,33.56758,35.3101,36.85775,41.31325,46.66128,49.43889,52.85263,55.07056,57.39711,54.85228,55.08008,,2016.0,55.08008
