series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Location	Units	Location description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	660	-63.05651612	18.21525315	AIA	Anguilla	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	450	46.6982339	-19.38514785	MDG	Madagascar	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	22.4751777648926	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	21.2473659515381	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	454	33.4884625	-13.40819859	MWI	Malawi	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	21.8951759338379	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	458	116.8346314	5.452415309	MYS	Malaysia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	17.3175411224365	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	462	73.09672546	-0.614385021	MDV	Maldives	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	7.6738600730896	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	21.3752841949463	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	466	-3.522016039	17.35311254	MLI	Mali	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	29.0064392089844	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	674	12.46329038	43.93841766	SMR	San Marino	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	13.4460744857788	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	470	14.44617519	35.89194275	MLT	Malta	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	13.9862537384033	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	25.1573467254639	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	474	-60.91544135	14.56086108	MTQ	Martinique	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	86.7324142456055	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	478	-10.33187259	20.26089546	MRT	Mauritania	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	41.7088890075684	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	686	-14.46636926	14.35920905	SEN	Senegal	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	39.7478981018066	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	480	57.568022	-20.28581998	MUS	Mauritius	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	13.5186815261841	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	688	20.805876	44.03145697	SRB	Serbia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	24.6975631713867	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	484	-102.5148166	23.93378032	MEX	Mexico	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	20.8760375976563	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	690	55.46561591	-4.678053059	SYC	Seychelles	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.6310844421387	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	492	7.424214814	43.73532918	MCO	Monaco	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	12.2028636932373	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	20.5959148406982	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	496	103.0728057	46.83892054	MNG	Mongolia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	49.5131797790527	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	702	103.8107883	1.361009155	SGP	Singapore	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.25537109375	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	16.4926013946533	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	703	19.48495604	48.70741446	SVK	Slovakia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.0421829223633	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	499	19.25214024	42.78717043	MNE	Montenegro	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	19.308162689209	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	704	105.802499	10.09643079	VNM	Viet Nam	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	30.1302452087402	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	500	-62.19261223	16.73558313	MSR	Montserrat	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	705	14.82209486	46.11958061	SVN	Slovenia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	16.4022846221924	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	504	-6.281942841	31.8440131	MAR	Morocco	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	31.0961589813232	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	706	46.20367477	4.406485729	SOM	Somalia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	27.9772815704346	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.4257392883301	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	710	24.67184355	-29.99957544	ZAF	South Africa	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	24.2681045532227	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	512	57.87743482	21.98805614	OMN	Oman	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	36.1660957336426	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	19.1380367279053	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	516	17.21907885	-22.13817068	NAM	Namibia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	20.957052230835	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	724	-3.554078296	40.39211472	ESP	Spain	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	9.764214515686	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	520	166.92313	-0.528742623	NRU	Nauru	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	12.5282592773438	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	728	30.32618773	7.290839152	SSD	South Sudan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	40.8536834716797	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	524	83.94678863	28.25866332	NPL	Nepal	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	99.4560394287109	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	528	5.331480568	51.86728884	NLD	Netherlands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	12.1239347457886	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	736	29.95650159	16.02643066	SDN	Sudan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	740	-55.90626394	4.132603197	SUR	Suriname	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	25.8160820007324	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	531	-68.95033464	12.15058042	CUW	Curaçao	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	533	-69.97050586	12.50878756	ABW	Aruba	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	16.1556224822998	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	752	14.3775338	60.60103109	SWE	Sweden	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	6.1439905166626	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	756	8.223158	46.96617097	CHE	Switzerland	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	10.4189023971558	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	11.0131387710571	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	37.402702331543	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	554	170.4755673	-43.98721568	NZL	New Zealand	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	5.8370985984802	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	762	69.294998	38.43069666	TJK	Tajikistan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	42.8468627929688	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.9975891113281	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	764	101.0202951	15.13089239	THA	Thailand	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	26.5778064727783	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	562	9.400167877	17.42143036	NER	Niger	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	73.02490234375	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	768	0.97835765	8.532096072	TGO	Togo	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	31.2178287506104	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	566	8.097363256	9.585789025	NGA	Nigeria	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	46.2804260253906	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	570	-169.8601693	-19.05000475	NIU	Niue	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	776	-175.1959991	-21.19511329	TON	Tonga	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	10.2120571136475	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	22.4177703857422	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	578	11.47846389	61.34311134	NOR	Norway	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	7.7714157104492	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	37.234432220459	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	788	9.572737411	34.11439971	TUN	Tunisia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	35.7360153198242	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	792	35.42890329	38.9899684	TUR	Turkey	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	41.201732635498	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	10.4559335708618	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	24.2273979187012	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	585	134.5733878	7.502307591	PLW	Palau	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	12.3652687072754	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	586	68.80479684	29.36491634	PAK	Pakistan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	56.1847991943359	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	800	32.39100438	1.279557331	UGA	Uganda	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	48.7303314208984	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	591	-81.26616623	8.450965746	PAN	Panama	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	11.9851942062378	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	804	31.40270802	49.00735945	UKR	Ukraine	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	19.4106464385986	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	11.4660348892212	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	33.0421257019043	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	11.686182975769	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	818	29.77468534	26.57438204	EGY	Egypt	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	79.6480712890625	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	604	-71.82093277	-13.58939705	PER	Peru	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	29.0431022644043	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	826	-2.23830539	53.27691757	GBR	United Kingdom	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	10.640380859375	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	608	120.8601418	14.16591706	PHL	Philippines	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.7084369659424	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	831	-2.200712402	49.71561166	GGY	Guernsey	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	832	-2.136773508	49.22353354	JEY	Jersey	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	616	19.40660158	52.1226733	POL	Poland	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	21.5310039520264	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
