"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_1990","Value_1991","Value_1992","Value_1993","Value_1994","Value_1995","Value_1996","Value_1997","Value_1998","Value_1999","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"170","Colombia","COL","-73.07446751","3.888209046","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.23","2.14","1.30","0.84","1.19","0.88","0.78","0.73","0.82","1.52","1.61","2.09","2.53","3.25","2.72","2.28","2.40","2.15","1.98","1.76","1.40","1.22","1.09","1.17","1.10","1.61","1.74",2016.0,"1.74","Data nature not available","World Development Indicators, World Bank"
"174","Comoros","COM","43.34234565","-11.66121732","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.97","4.09","6.01","6.08","8.20","5.27","","","","","","","","10.07","13.21","14.21","15.55","15.99","19.29","19.08","16.43","18.43","19.31","18.74","19.45","22.77","21.17",2016.0,"21.17","Data nature not available","World Development Indicators, World Bank"
"175","Mayotte","MYT","45.14015057","-12.82217691","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.16","0.16","0.15","0.22","0.24","0.20","0.31","0.20","0.10","0.50","0.32","0.43","0.04","0.35","0.32","0.19","0.17","0.18","","","","","","","","","",2007.0,"0.18","Data nature not available","World Development Indicators, World Bank"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","0.07","0.09","0.05","0.08","","0.08","0.48","0.04","0.11","0.07","0.39","0.05",2016.0,"0.05","Data nature not available","World Development Indicators, World Bank"
"184","Cook Islands","COK","-159.7711391","-21.22696458","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"188","Costa Rica","CRI","-84.19712782","9.970998683","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.16","0.19","0.17","0.17","0.16","1.07","1.13","1.04","0.94","0.89","0.91","1.25","1.52","1.87","1.72","2.11","2.27","2.31","1.98","1.68","1.42","1.23","1.21","1.20","1.17","1.01","0.95",2016.0,"0.95","Data nature not available","World Development Indicators, World Bank"
"191","Croatia","HRV","17.95874553","45.45172212","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","2.43","2.74","2.49","2.36","2.26","3.75","3.98","4.07","3.81","3.74","3.44","3.19","3.09","2.93","3.01","3.18","3.36","3.69","3.76","3.76","4.30","4.32",2016.0,"4.32","Data nature not available","World Development Indicators, World Bank"
"192","Cuba","CUB","-79.54460144","22.10030366","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196","Cyprus","CYP","33.22285964","35.05659437","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.41","1.14","1.17","1.20","1.09","0.49","0.50","0.50","0.47","0.47","0.44","0.74","0.18","0.22","0.44","0.56","0.51","0.59","3.50","2.29","3.37","2.70","2.22","1.56","1.14","1.29","1.63",2016.0,"1.63","Data nature not available","World Development Indicators, World Bank"
"203","Czechia","CZE","15.33151382","49.73913871","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","0.34","0.34","0.32","0.16","0.12","0.52","0.48","0.48","0.38","0.41","0.50","1.03","0.98","1.03","0.97","0.48","0.58","0.59","0.61","0.68","0.83","1.26","1.43","1.60",2016.0,"1.60","Data nature not available","World Development Indicators, World Bank"
"204","Benin","BEN","2.339933594","9.65401646","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.16","5.94","8.04","4.79","5.60","4.56","3.60","3.09","3.63","2.79","3.33","3.10","2.48","1.42","1.39","3.06","3.80","4.03","2.90","1.77","2.00","2.20","2.55","2.72","3.13","2.58","2.41",2016.0,"2.41","Data nature not available","World Development Indicators, World Bank"
"208","Denmark","DNK","9.326571283","56.03829721","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","0.30","0.31","0.28","0.28","0.37","0.49","0.43","0.45","0.41","0.42","0.44","0.43","0.43","0.25","0.26","0.26","0.30","0.32","0.29","0.33","0.36","0.40","0.42","0.42","0.41",2016.0,"0.41","Data nature not available","World Development Indicators, World Bank"
"212","Dominica","DMA","-61.3493756","15.43391378","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.37","2.75","2.70","6.85","6.17","4.84","4.70","4.65","4.67","4.85","4.03","4.18","4.28","4.23","5.34","5.88","5.65","5.34","4.95","4.53","4.64","4.56","4.78","4.69","9.64","10.45","9.77",2016.0,"9.77","Data nature not available","World Development Indicators, World Bank"
"214","Dominican Republic","DOM","-70.49847576","18.89832088","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.45","3.39","3.07","5.84","5.50","5.13","5.31","5.83","6.64","7.51","7.66","7.96","8.26","10.93","11.35","8.00","8.49","7.69","7.47","7.06","7.20","7.34","7.03","7.24","7.37","7.63","7.70",2016.0,"7.70","Data nature not available","World Development Indicators, World Bank"
"218","Ecuador","ECU","-78.37005241","-1.447785891","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.33","0.33","0.41","1.07","1.22","1.58","1.94","2.30","2.85","5.55","7.21","5.81","5.04","5.04","5.02","5.93","6.27","6.55","5.00","4.39","3.74","3.38","2.82","2.58","2.43","2.40","2.65",2016.0,"2.65","Data nature not available","World Development Indicators, World Bank"
