series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Education level	Units description	Education level description	2000	2003	2006	2009	2012	2013	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	634	51.19152467	25.28355379	QAT	Qatar	1	Ratio	LOWSEC	Ratio	lower secondary			2.78215	2.76917	2.28294			2.28294	2012	2.28294	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	634	51.19152467	25.28355379	QAT	Qatar	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	634	51.19152467	25.28355379	QAT	Qatar	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	638	55.53171398	-21.13183266	REU	Réunion	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	638	55.53171398	-21.13183266	REU	Réunion	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	638	55.53171398	-21.13183266	REU	Réunion	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	642	24.98481009	45.83893563	ROU	Romania	1	Ratio	LOWSEC	Ratio	lower secondary	0.64962		2.01924	0.77657	1.07531		0.98012	1.027715	2015	0.98012	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	642	24.98481009	45.83893563	ROU	Romania	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	642	24.98481009	45.83893563	ROU	Romania	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	643	99.01404926	61.61899849	RUS	Russian Federation	1	Ratio	LOWSEC	Ratio	lower secondary	1.01879	0.84312	0.95414	0.86751	0.87938		0.96622	0.9228	2015	0.96622	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	643	99.01404926	61.61899849	RUS	Russian Federation	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	643	99.01404926	61.61899849	RUS	Russian Federation	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	646	29.92310194	-1.999842114	RWA	Rwanda	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	646	29.92310194	-1.999842114	RWA	Rwanda	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	646	29.92310194	-1.999842114	RWA	Rwanda	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	660	-63.05651612	18.21525315	AIA	Anguilla	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	660	-63.05651612	18.21525315	AIA	Anguilla	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	660	-63.05651612	18.21525315	AIA	Anguilla	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	674	12.46329038	43.93841766	SMR	San Marino	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	674	12.46329038	43.93841766	SMR	San Marino	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	674	12.46329038	43.93841766	SMR	San Marino	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	686	-14.46636926	14.35920905	SEN	Senegal	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	686	-14.46636926	14.35920905	SEN	Senegal	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	686	-14.46636926	14.35920905	SEN	Senegal	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	688	20.805876	44.03145697	SRB	Serbia	1	Ratio	LOWSEC	Ratio	lower secondary		1.08703	1.08216	1.08123	1.13417			1.13417	2012	1.13417	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	688	20.805876	44.03145697	SRB	Serbia	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	688	20.805876	44.03145697	SRB	Serbia	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	690	55.46561591	-4.678053059	SYC	Seychelles	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	690	55.46561591	-4.678053059	SYC	Seychelles	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	690	55.46561591	-4.678053059	SYC	Seychelles	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	702	103.8107883	1.361009155	SGP	Singapore	1	Ratio	LOWSEC	Ratio	lower secondary				0.99858	1.01964			1.01964	2012	1.01964	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	702	103.8107883	1.361009155	SGP	Singapore	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	702	103.8107883	1.361009155	SGP	Singapore	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	703	19.48495604	48.70741446	SVK	Slovakia	1	Ratio	LOWSEC	Ratio	lower secondary		0.79606	0.82133	0.98033	1.00654		0.54696	0.77675	2015	0.54696	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	703	19.48495604	48.70741446	SVK	Slovakia	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	703	19.48495604	48.70741446	SVK	Slovakia	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	704	105.802499	10.09643079	VNM	Viet Nam	1	Ratio	LOWSEC	Ratio	lower secondary					0.8452		0.7818	0.8135	2015	0.7818	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	704	105.802499	10.09643079	VNM	Viet Nam	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	704	105.802499	10.09643079	VNM	Viet Nam	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	705	14.82209486	46.11958061	SVN	Slovenia	1	Ratio	LOWSEC	Ratio	lower secondary			0.92102	0.80835	0.80515		0.82537	0.81526	2015	0.82537	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	705	14.82209486	46.11958061	SVN	Slovenia	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	705	14.82209486	46.11958061	SVN	Slovenia	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	706	46.20367477	4.406485729	SOM	Somalia	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	706	46.20367477	4.406485729	SOM	Somalia	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	706	46.20367477	4.406485729	SOM	Somalia	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	710	24.67184355	-29.99957544	ZAF	South Africa	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	710	24.67184355	-29.99957544	ZAF	South Africa	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	710	24.67184355	-29.99957544	ZAF	South Africa	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	724	-3.554078296	40.39211472	ESP	Spain	1	Ratio	LOWSEC	Ratio	lower secondary	0.89172	0.81246	0.71937	0.74098	0.80323		0.8291	0.816165	2015	0.8291	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	724	-3.554078296	40.39211472	ESP	Spain	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	724	-3.554078296	40.39211472	ESP	Spain	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	728	30.32618773	7.290839152	SSD	South Sudan	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	728	30.32618773	7.290839152	SSD	South Sudan	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	728	30.32618773	7.290839152	SSD	South Sudan	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	736	29.95650159	16.02643066	SDN	Sudan	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	736	29.95650159	16.02643066	SDN	Sudan	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	736	29.95650159	16.02643066	SDN	Sudan	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	740	-55.90626394	4.132603197	SUR	Suriname	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	740	-55.90626394	4.132603197	SUR	Suriname	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	740	-55.90626394	4.132603197	SUR	Suriname	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	748	31.50149288	-26.56471011	SWZ	Swaziland	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	752	14.3775338	60.60103109	SWE	Sweden	1	Ratio	LOWSEC	Ratio	lower secondary	0.90746	0.8167	0.8527	0.74803	0.73154		0.78785	0.759695	2015	0.78785	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	752	14.3775338	60.60103109	SWE	Sweden	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	752	14.3775338	60.60103109	SWE	Sweden	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	756	8.223158	46.96617097	CHE	Switzerland	1	Ratio	LOWSEC	Ratio	lower secondary	0.79367	0.70046	0.74086	0.81198	0.82852		0.81136	0.81994	2015	0.81136	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	756	8.223158	46.96617097	CHE	Switzerland	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	756	8.223158	46.96617097	CHE	Switzerland	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	762	69.294998	38.43069666	TJK	Tajikistan	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	762	69.294998	38.43069666	TJK	Tajikistan	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	762	69.294998	38.43069666	TJK	Tajikistan	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	764	101.0202951	15.13089239	THA	Thailand	1	Ratio	LOWSEC	Ratio	lower secondary	0.93106	0.44398	0.82816		0.59731		0.99787	0.79759	2015	0.99787	Programme for International Student Assessment (OECD)	C
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	764	101.0202951	15.13089239	THA	Thailand	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	764	101.0202951	15.13089239	THA	Thailand	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	768	0.97835765	8.532096072	TGO	Togo	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	768	0.97835765	8.532096072	TGO	Togo	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	768	0.97835765	8.532096072	TGO	Togo	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	Ratio	PRIMAR	Ratio	primary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	776	-175.1959991	-21.19511329	TON	Tonga	1	Ratio	LOWSEC	Ratio	lower secondary												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	776	-175.1959991	-21.19511329	TON	Tonga	2	Ratio	GRAD23	Ratio	grades 2/3												
2018.Q2.G.01	SE_NAP_ACHIRE	Native parity index for achievement in reading, by education level (ratio)	776	-175.1959991	-21.19511329	TON	Tonga	3	Ratio	PRIMAR	Ratio	primary												
