series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2011	2014	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	100	25.23763153	42.75731323	BGR	Bulgaria	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	49.9	62.8	70.62	66.71	2017	70.62	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	100	25.23763153	42.75731323	BGR	Bulgaria	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	55.45	63.16	73.64	68.4	2017	73.64	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	100	25.23763153	42.75731323	BGR	Bulgaria	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	52.82	62.99	72.2	67.595	2017	72.2	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	104	96.51752295	21.19332882	MMR	Myanmar	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage		28.6	26.01	27.305	2017	26.01	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	104	96.51752295	21.19332882	MMR	Myanmar	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		17.4	25.98	21.69	2017	25.98	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	104	96.51752295	21.19332882	MMR	Myanmar	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage		22.78	25.99	24.385	2017	25.99	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	108	29.89080992	-3.366387428	BDI	Burundi	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	8.62	7.5		7.5	2014	7.5	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	108	29.89080992	-3.366387428	BDI	Burundi	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	5.93	6.73		6.73	2014	6.73	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	108	29.89080992	-3.366387428	BDI	Burundi	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	7.24	7.11		7.11	2014	7.11	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	112	28.04940161	53.54193075	BLR	Belarus	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	59.24	72.02	80.93	76.475	2017	80.93	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	112	28.04940161	53.54193075	BLR	Belarus	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	58.07	71.96	81.34	76.65	2017	81.34	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	112	28.04940161	53.54193075	BLR	Belarus	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	58.6	71.98	81.16	76.57	2017	81.16	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	116	104.922836	12.71163737	KHM	Cambodia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	3.6	24.29	21.85	23.07	2017	21.85	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	116	104.922836	12.71163737	KHM	Cambodia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	3.71	20.5	21.53	21.015	2017	21.53	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	116	104.922836	12.71163737	KHM	Cambodia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	3.66	22.17	21.67	21.92	2017	21.67	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	120	12.7419827	5.692387031	CMR	Cameroon	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	18.81	14.18	39.24	26.71	2017	39.24	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	120	12.7419827	5.692387031	CMR	Cameroon	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	10.88	10.18	30.03	20.105	2017	30.03	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	120	12.7419827	5.692387031	CMR	Cameroon	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	14.81	12.18	34.59	23.385	2017	34.59	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	124	-101.6575058	57.72360191	CAN	Canada	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	94.28	99	99.59	99.295	2017	99.59	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	124	-101.6575058	57.72360191	CAN	Canada	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	97.23	99.2	99.85	99.525	2017	99.85	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	124	-101.6575058	57.72360191	CAN	Canada	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	95.8	99.1	99.73	99.415	2017	99.73	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	140	20.93559492	7.003720791	CAF	Central African Republic	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	3.19		18.08	18.08	2017	18.08	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	140	20.93559492	7.003720791	CAF	Central African Republic	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	3.41		9.72	9.72	2017	9.72	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	140	20.93559492	7.003720791	CAF	Central African Republic	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	3.3		13.75	13.75	2017	13.75	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	69.99	82.23	73.89	78.06	2017	73.89	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	144	80.70489654	7.614693343	LKA	Sri Lanka	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	67.24	83.11	73.44	78.275	2017	73.44	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	144	80.70489654	7.614693343	LKA	Sri Lanka	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	68.53	82.69	73.65	78.17	2017	73.65	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	148	18.66618401	15.36279341	TCD	Chad	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	11.46	17.46	29.03	23.245	2017	29.03	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	148	18.66618401	15.36279341	TCD	Chad	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	6.77	7.83	14.85	11.34	2017	14.85	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	148	18.66618401	15.36279341	TCD	Chad	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	8.96	12.43	21.76	17.095	2017	21.76	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	152	-71.23029019	-35.2652885	CHL	Chile	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	43.44	67.82	77.75	72.785	2017	77.75	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	152	-71.23029019	-35.2652885	CHL	Chile	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	40.97	59.16	71.27	65.215	2017	71.27	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	152	-71.23029019	-35.2652885	CHL	Chile	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	42.18	63.26	74.35	68.805	2017	74.35	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	156	104.1403375	32.30955217	CHN	China	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	67.58	81.37	83.97	82.67	2017	83.97	Global Financial Inclusion Database, World Bank.	G
