"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"152","Chile","CHL","-71.23029019","-35.2652885","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","32.72","","","","","","","","23.79","23.56","24","24.98","26.94","27.41","27.39",2016.0,"27.39","Country data","[2010-2016]: ILOSTAT - LFS - National Employment Survey // [2002]: ILOSTAT - PC - Population Census","[2002]: Data reference period: April // [2010-2016]: Repository: ILO-STATISTICS - Micro data processing"
"156","China","CHN","104.1403375","32.30955217","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"162","Christmas Island","CXR","105.6426067","-10.4882473","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"170","Colombia","COL","-73.07446751","3.888209046","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","53.44","","","","","","","",2009.0,"53.44","Country data","ILOSTAT - LFS - Integrated Household Survey","Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas"
"174","Comoros","COM","43.34234565","-11.66121732","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","26.13","","","","","","","","","","","","",2004.0,"26.13","Country data","ILOSTAT - HS - Integrated Household Survey","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Annual or annual average"
"175","Mayotte","MYT","45.14015057","-12.82217691","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"184","Cook Islands","COK","-159.7711391","-21.22696458","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"188","Costa Rica","CRI","-84.19712782","9.970998683","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","32.94","25.36","26.14","29.08","26.18","24.88","29.92","26.99","30.42","","29.69","35.2","27.9","36.19","","","",2013.0,"36.19","Country data","ILOSTAT - LFS - National Household Survey","[2010,2013]: Data reference period: July // [2011-2012]: Data reference period: July | Age coverage - maximum age: 65 years old // [2000-2008]: Data reference period: July | Age coverage - minimum age: 12 years old"
"191","Croatia","HRV","17.95874553","45.45172212","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","24.66","24.67","27.1","24.59","22.61","24.03","25.64","20.7","25.44","25.15","25.78","23.95","26.05","24.38","23.18","26.67","29.93",2016.0,"29.93","Country data","[2002-2016]: ILOSTAT - LFS - EU Labour Force Survey // [2000-2001]: ILOSTAT - LFS - Labour force survey","[2003,2005-2006,2011,2014]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2001]: Data reference period: Annual or annual average | Population coverage: Including armed forces and/or conscripts // [2002,2004,2007-2010,2012-2013,2015-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"192","Cuba","CUB","-79.54460144","22.10030366","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","32.51","38.12","","","","","","",2010.0,"38.12","Country data","ILOSTAT - LFS - National Employment Survey","Data reference period: Annual or annual average | Geographical coverage: Nonstandard geographical coverage | Age coverage - minimum age: 17 years old"
"196","Cyprus","CYP","33.22285964","35.05659437","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","14.78","19.02","17.55","17.46","17.25","14.76","16.15","15.43","16.12","12.23","13.77","14.99","15.8","18.92","17.33","22.82","25.73",2016.0,"25.73","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2009,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2008,2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
