series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	36	134.3499412	-25.57717202	AUS	Australia	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	12.89	14.59	13.79	12.61	11.85	10.89	10.55	9.48	9.02	12.48	11.95	11.94	12.46	13.04	14.1	14.28	13.85		13.8175	2016	13.85	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	36	134.3499412	-25.57717202	AUS	Australia	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage	5.07	5.33	4.97	4.44	3.87	3.58	3.39	2.87	2.86	4.26	3.66	3.49	3.69	4.28	4.44	4.47	4.11		4.325	2016	4.11	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	40	14.14172472	47.58704857	AUT	Austria	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	4.76	3.91	5.11	5.13	5.79	5.44	4.94	4.49	3.89	5.49	4.98	4.55	4.93	5.37	5.83	6.09	6.43		5.93	2016	6.43	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	40	14.14172472	47.58704857	AUT	Austria	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	4.59	4.13	4.53	4.34	5.89	5.86	5.6	5.3	4.41	5.09	4.63	4.58	4.79	5.29	5.38	5.31	5.54		5.38	2016	5.54	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	40	14.14172472	47.58704857	AUT	Austria	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	4.69	4.01	4.85	4.78	5.83	5.63	5.24	4.86	4.13	5.3	4.82	4.56	4.87	5.33	5.62	5.72	6.01		5.67	2016	6.01	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	40	14.14172472	47.58704857	AUT	Austria	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage	6.3	6.03	7.16	7.45	12.12	11	9.79	9.43	8.51	10.68	9.47	8.94	9.4	9.67	10.28	10.59	11.25		10.4475	2016	11.25	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	40	14.14172472	47.58704857	AUT	Austria	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage	4.44	3.71	4.5	4.38	4.82	4.73	4.5	4.1	3.41	4.43	4.09	3.87	4.15	4.67	4.92	5.01	5.26		4.965	2016	5.26	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	40	14.14172472	47.58704857	AUT	Austria	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage	5.59	5.8	6.56	6.76	11.89	10.31	9.75	9.62	8.6	10.1	9.37	9.1	9.23	10.01	9.93	10.01	10.23		10.045	2016	10.23	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	40	14.14172472	47.58704857	AUT	Austria	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage	4.44	3.87	4.21	3.97	4.9	5.09	4.9	4.55	3.7	4.25	3.88	3.87	4.09	4.57	4.69	4.62	4.87		4.6875	2016	4.87	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	40	14.14172472	47.58704857	AUT	Austria	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	6.92	6.22	7.67	8.03	12.33	11.61	9.83	9.25	8.43	11.2	9.57	8.81	9.55	9.37	10.61	11.09	12.14		10.8025	2016	12.14	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	40	14.14172472	47.58704857	AUT	Austria	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage	4.45	3.58	4.73	4.71	4.75	4.43	4.16	3.73	3.16	4.58	4.27	3.87	4.21	4.76	5.13	5.36	5.6		5.2125	2016	5.6	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	44	-78.05111663	24.69546597	BHS	Bahamas	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage		6.71	8.79	9.99		9.26	7.17	6.72	7.18	14.45		13.71	14.07	16.11					16.11	2013	16.11	ILOSTAT - LFS - Labour Force & Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	44	-78.05111663	24.69546597	BHS	Bahamas	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		7.02	9.43	11.84		11.18	8.02	9.07	9.25	14.04		15.31	13.97	16.26					16.26	2013	16.26	ILOSTAT - LFS - Labour Force & Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	44	-78.05111663	24.69546597	BHS	Bahamas	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage		6.87	9.05	10.84	10.2	10.2	7.6	7.88	8.18	14.25		14.52	14.02	16.18					16.18	2013	16.18	ILOSTAT - LFS - Labour Force & Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	44	-78.05111663	24.69546597	BHS	Bahamas	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage		15.06	19.88	24.05		20.18		18.9	17.11	26.2		27.54	30.79							2012	30.79	ILOSTAT - LFS - Labour Force & Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	44	-78.05111663	24.69546597	BHS	Bahamas	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage		5.1	6.93	7.83		8.11		5.59	6.36	11.85		12.11	10.72							2012	10.72	ILOSTAT - LFS - Labour Force & Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	44	-78.05111663	24.69546597	BHS	Bahamas	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage		16.57	21.94	28.22		24.05		21.68	20.22	30.1		30.34	32.18							2012	32.18	ILOSTAT - LFS - Labour Force & Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	44	-78.05111663	24.69546597	BHS	Bahamas	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage		5.39	6.9	8.28		8.71		6.72	7.21	11.03		12.98	10.78							2012	10.78	ILOSTAT - LFS - Labour Force & Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	44	-78.05111663	24.69546597	BHS	Bahamas	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage		14.05	17.88	20.29		16.92		16.67	14.58	22.85		25.38	29.61							2012	29.61	ILOSTAT - LFS - Labour Force & Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	44	-78.05111663	24.69546597	BHS	Bahamas	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage		4.79	7.08	7.54		7.52		4.46	5.53	12.66		11.19	10.65							2012	10.65	ILOSTAT - LFS - Labour Force & Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	48	50.5490754	26.04407747	BHR	Bahrain	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage												0.48	0.47							2012	0.47	ILOSTAT - OE - Estimates of Central informatics organization	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	48	50.5490754	26.04407747	BHR	Bahrain	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage												4.06	3.88							2012	3.88	ILOSTAT - OE - Estimates of Central informatics organization	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	48	50.5490754	26.04407747	BHR	Bahrain	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage												1.23	1.2							2012	1.2	ILOSTAT - OE - Estimates of Central informatics organization	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	48	50.5490754	26.04407747	BHR	Bahrain	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage												5.62	5.3							2012	5.3	ILOSTAT - OE - Estimates of Central informatics organization	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	48	50.5490754	26.04407747	BHR	Bahrain	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage												0.72	0.7							2012	0.7	ILOSTAT - OE - Estimates of Central informatics organization	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	48	50.5490754	26.04407747	BHR	Bahrain	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage												14.31	12.23							2012	12.23	ILOSTAT - OE - Estimates of Central informatics organization	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	48	50.5490754	26.04407747	BHR	Bahrain	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage												2.59	2.51							2012	2.51	ILOSTAT - OE - Estimates of Central informatics organization	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	48	50.5490754	26.04407747	BHR	Bahrain	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage												2.66	2.61							2012	2.61	ILOSTAT - OE - Estimates of Central informatics organization	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	48	50.5490754	26.04407747	BHR	Bahrain	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage												0.24	0.24							2012	0.24	ILOSTAT - OE - Estimates of Central informatics organization	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	50	89.17660788	22.86961622	BGD	Bangladesh	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	3.24			4.17		3.35	2.66			4.2	2.95			3.15			3.09		3.12	2016	3.09	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	50	89.17660788	22.86961622	BGD	Bangladesh	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	3.32			4.85		7.03	6.44			7.4	4.36			7.41			7.29		7.35	2016	7.29	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	50	89.17660788	22.86961622	BGD	Bangladesh	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	3.27			4.32		4.25	3.59			5	3.38			4.43			4.35		4.39	2016	4.35	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	50	89.17660788	22.86961622	BGD	Bangladesh	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage	10.73			6.63		9.27	7.6				6.36			9.88			11.37		10.625	2016	11.37	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	50	89.17660788	22.86961622	BGD	Bangladesh	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage	0.89			3.48		2.8	2.44				2.49			2.87			2.83		2.85	2016	2.83	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	50	89.17660788	22.86961622	BGD	Bangladesh	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage	10.29			5.83		13.6	12.58				7.02			9.61			14.08		11.845	2016	14.08	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	50	89.17660788	22.86961622	BGD	Bangladesh	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage	0.73			4.29		5.3	4.83				3.28			6.38			5.72		6.05	2016	5.72	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	50	89.17660788	22.86961622	BGD	Bangladesh	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	11.05			6.99		8	6.12				5.95			10.08			10.11		10.095	2016	10.11	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	50	89.17660788	22.86961622	BGD	Bangladesh	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage	0.98			3.29		1.97	1.65				2.19			1.63			1.63		1.63	2016	1.63	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	51	44.93839317	40.29499741	ARM	Armenia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								21.91		17.76	17.04	17.33	16.49	14.37	15.68	17.36	18.24		16.4125	2016	18.24	ILOSTAT - LFS - Household Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	51	44.93839317	40.29499741	ARM	Armenia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								34.98		19.85	21.23	19.61	18.17	18.07	19.38	19.23	17.84		18.63	2016	17.84	ILOSTAT - LFS - Household Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	51	44.93839317	40.29499741	ARM	Armenia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								28.34	28.6	18.74	19.01	18.44	17.31	16.18	17.5	18.26	18.04		17.495	2016	18.04	ILOSTAT - LFS - Household Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	51	44.93839317	40.29499741	ARM	Armenia	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage										40.88	38.85	39.23	35.36	36.05	36.99	31.95			34.9966666666667	2015	31.95	ILOSTAT - LFS - Household Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	51	44.93839317	40.29499741	ARM	Armenia	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage										15.43	15.92	15.36	14.81	13.62	14.81	16.36			14.93	2015	16.36	ILOSTAT - LFS - Household Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	51	44.93839317	40.29499741	ARM	Armenia	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage										47.15	47.96	44.92	40.65	41.46	44.53	36.7			40.8966666666667	2015	36.7	ILOSTAT - LFS - Household Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	51	44.93839317	40.29499741	ARM	Armenia	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage										16.12	17.46	16.37	15.54	15.41	16.18	16.96			16.1833333333333	2015	16.96	ILOSTAT - LFS - Household Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	51	44.93839317	40.29499741	ARM	Armenia	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage										36.05	31.94	34.95	31.51	31.83	30.61	27.99			30.1433333333333	2015	27.99	ILOSTAT - LFS - Household Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	51	44.93839317	40.29499741	ARM	Armenia	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage										14.81	14.53	14.38	14.08	11.86	13.47	15.81			13.7133333333333	2015	15.81	ILOSTAT - LFS - Household Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	52	-59.5346489	13.13648273	BRB	Barbados	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	7.49	8.01	8.5	9.53	8.92	7.33	7.62	6.44	6.78	10.15	10.9	9.8	10.85	11.66	11.81	12.35	9.26		11.27	2016	9.26	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	52	-59.5346489	13.13648273	BRB	Barbados	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	11.47	11.81	12.14	12.55	10.5	10.86	9.73	8.53	9.42	9.89	10.47	12.53	12.2	11.43	12.78	10.32	10.01		11.135	2016	10.01	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	52	-59.5346489	13.13648273	BRB	Barbados	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	9.35	9.85	10.32	11	9.75	9.06	8.72	7.45	8.07	10.02	10.69	11.14	11.58	11.55	12.17	11.35	9.72		11.1975	2016	9.72	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	52	-59.5346489	13.13648273	BRB	Barbados	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage		23	22.93	26.21						24.4	26.06			29.61	33.77	32.43	29.61		31.355	2016	29.61	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	52	-59.5346489	13.13648273	BRB	Barbados	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage		7.42	8	8.49						8.1	8.67			9.4	9.6	8.94	7.43		8.8425	2016	7.43	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	52	-59.5346489	13.13648273	BRB	Barbados	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage		25.83	25.94	28.72						24.32	25.32			31.88	39.44	33.33	31.51		34.04	2016	31.51	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	52	-59.5346489	13.13648273	BRB	Barbados	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage		9.35	9.8	10.08						8.17	8.58			9.19	9.79	8.22	7.62		8.705	2016	7.62	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	52	-59.5346489	13.13648273	BRB	Barbados	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage		20.57	20.46	24.11						24.47	26.74			27.71	29.63	31.82	27.85		29.2525	2016	27.85	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	52	-59.5346489	13.13648273	BRB	Barbados	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage		5.57	6.14	6.95						8.03	8.76			9.6	9.55	9.67	7.06		8.97	2016	7.06	ILOSTAT - LFS - Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	56	4.660976456	50.64104975	BEL	Belgium	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	5.31	5.98	6.24	7.44	6.65	7.6	7.4	6.66	6.47	7.74	8.11	7.11	7.65	8.64	9.02	9.09	8.06		8.7025	2016	8.06	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	56	4.660976456	50.64104975	BEL	Belgium	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	8.28	7.6	7.8	8	8.28	9.51	9.31	8.44	7.6	8.11	8.52	7.18	7.41	8.17	7.94	7.77	7.56		7.86	2016	7.56	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	56	4.660976456	50.64104975	BEL	Belgium	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	6.59	6.67	6.91	7.68	7.36	8.44	8.25	7.46	6.98	7.91	8.29	7.14	7.54	8.43	8.52	8.48	7.83		8.315	2016	7.83	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	56	4.660976456	50.64104975	BEL	Belgium	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage	15.25	18.02	15.65	18.98	17.5	21.48	20.51	18.84	17.97	21.94	22.4	18.73	19.75	23.7	23.23	22.13	20.12		22.295	2016	20.12	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	56	4.660976456	50.64104975	BEL	Belgium	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage	5.62	5.45	5.97	6.49	6.29	7.06	6.96	6.31	5.88	6.55	6.94	6.03	6.4	7.04	7.24	7.3	6.84		7.105	2016	6.84	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	56	4.660976456	50.64104975	BEL	Belgium	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage	18.16	18.97	15.17	17.5	19.51	22.06	22.57	20.88	18.72	22.49	22.37	18.74	18.87	22.47	22.33	20.05	18.16		20.7525	2016	18.16	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	56	4.660976456	50.64104975	BEL	Belgium	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage	7.12	6.34	6.98	7.01	7.01	8.13	7.88	7.14	6.47	6.7	7.19	6.06	6.38	6.9	6.69	6.75	6.72		6.765	2016	6.72	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	56	4.660976456	50.64104975	BEL	Belgium	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	12.87	17.28	16.03	20.07	15.76	21	18.8	17.1	17.35	21.49	22.43	18.73	20.43	24.71	23.99	23.8	21.75		23.5625	2016	21.75	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	56	4.660976456	50.64104975	BEL	Belgium	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage	4.49	4.8	5.22	6.09	5.74	6.22	6.22	5.63	5.39	6.42	6.73	6.01	6.42	7.16	7.71	7.78	6.93		7.395	2016	6.93	ILOSTAT - LFS - EU Labour Force Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	60	-64.78155012	32.27881922	BMU	Bermuda	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	60	-64.78155012	32.27881922	BMU	Bermuda	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	60	-64.78155012	32.27881922	BMU	Bermuda	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	60	-64.78155012	32.27881922	BMU	Bermuda	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	60	-64.78155012	32.27881922	BMU	Bermuda	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	60	-64.78155012	32.27881922	BMU	Bermuda	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	60	-64.78155012	32.27881922	BMU	Bermuda	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	60	-64.78155012	32.27881922	BMU	Bermuda	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	60	-64.78155012	32.27881922	BMU	Bermuda	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	90.45098484	27.39598568	BTN	Bhutan	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage		1.3			1.89	2.9	2.63			2.64	2.7	1.85	1.9	2.2	1.91	1.84			1.98333333333333	2015	1.84	ILOSTAT - LFS - Labour Force Survey Report	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	90.45098484	27.39598568	BTN	Bhutan	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		3.2			3.34	3.3	3.81			5.35	3.97	4.54	2.2	3.7	3.49	3.15			3.44666666666667	2015	3.15	ILOSTAT - LFS - Labour Force Survey Report	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	64	90.45098484	27.39598568	BTN	Bhutan	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage		1.9		1.8	2.49	3.1	3.13	3.7		3.96	3.32	3.23	2.05	2.87	2.63	2.45			2.65	2015	2.45	ILOSTAT - LFS - Labour Force Survey Report	C
