ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Footnotes_2017,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Nature_Code_2017,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,Source_2017,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,TimeDetail_2017,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Value_2017,Latest_Year,Latest_Value
CAN,-101.6575058,57.72360191,124,Canada,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,-81.16740559,19.32266656,136,Cayman Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,-71.23029019,-35.2652885,152,Chile,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,104.1403375,32.30955217,156,China,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXR,105.6426067,-10.4882473,162,Christmas Island,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCK,96.82633757,-12.18600682,166,Cocos (Keeling) Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYT,45.14015057,-12.82217691,175,Mayotte,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COK,-159.7711391,-21.22696458,184,Cook Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,17.95874553,45.45172212,191,Croatia,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,33.22285964,35.05659437,196,Cyprus,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZE,15.33151382,49.73913871,203,Czechia,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,9.326571283,56.03829721,208,Denmark,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,-61.3493756,15.43391378,212,Dominica,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,25.84093481,58.68487172,233,Estonia,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRO,-7.122044325,62.21228119,234,Faroe Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLK,-58.75246778,-51.74562601,238,Falkland Islands (Malvinas),5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGS,-36.90662765,-54.20736749,239,South Georgia and the South Sandwich Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,177.9660884,-17.83301566,242,Fiji,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,23.308447,61.91586738,246,Finland,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALA,19.80945969,60.1544901,248,Åland Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,2.457288129,46.62660861,250,France,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUF,-53.23619089,3.922673437,254,French Guiana,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYF,-149.4052367,-17.67709294,258,French Polynesia,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATF,69.64849091,-49.6068576,260,French Southern Territories,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,10.3806066,51.08862743,276,Germany,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIB,-5.347561686,36.13895036,292,Gibraltar,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,22.58307827,39.47301873,300,Greece,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRL,-41.39371316,74.75625681,304,Greenland,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,-61.68248568,12.11238395,308,Grenada,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLP,-61.64762115,16.14416917,312,Guadeloupe,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUM,144.7029305,13.35485404,316,Guam,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMD,73.52633626,-53.09106147,334,Heard Island and McDonald Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT,12.45315803,41.90343751,336,Holy See,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,114.0266445,22.41749934,344,"China, Hong Kong Special Administrative Region",5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,19.41221519,47.1651448,348,Hungary,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,-19.02116966,64.79134763,352,Iceland,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,-7.121425272,53.25274054,372,Ireland,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,34.62277992,31.06164552,376,Israel,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,12.57022427,42.79917282,380,Italy,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,139.2716103,36.6554539,392,Japan,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,127.1803633,40.1462645,408,Democratic People's Republic of Korea,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,127.8610254,36.45201023,410,Republic of Korea,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWT,47.49305029,29.53949468,414,Kuwait,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
