series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of occupation	Units description	Type of occupation description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	56	4.660976456	50.64104975	BEL	Belgium	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel										14.116	9.967	10.264	10.484	10.744	11.008	10.808	11.088	10.8264	2016	11.088	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	56	4.660976456	50.64104975	BEL	Belgium	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel						0.732	0.74	0.732	0.72	0.704	0.702	0.707	0.71	0.714	0.722	0.734		0.72	2015	0.734	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	60	-64.78155012	32.27881922	BMU	Bermuda	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	60	-64.78155012	32.27881922	BMU	Bermuda	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	60	-64.78155012	32.27881922	BMU	Bermuda	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	60	-64.78155012	32.27881922	BMU	Bermuda	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	64	90.45098484	27.39598568	BTN	Bhutan	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.186			0.211	0.246				0.261	0.269	0.319	0.324	0.381	0.3108	2016	0.381	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	64	90.45098484	27.39598568	BTN	Bhutan	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.123			0.128	0.128				0.015	0.012	0.018	0.019	0.029	0.0186	2016	0.029	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	64	90.45098484	27.39598568	BTN	Bhutan	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel					0.812			0.8	0.958				0.99	1.059	1.251	1.381	1.511	1.2384	2016	1.511	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	64	90.45098484	27.39598568	BTN	Bhutan	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel					0.091			0.095											2007	0.095	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	PER_1000_POP	PHYS	Per 1,000 population	physicians		1.216						0.336			0.444	0.473							2011	0.473	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel		0.55						0.035			0.057	0.065							2011	0.065	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel		2.129						0.616			0.843	1.006							2011	1.006	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel		0.706						0.063			0.098	0.112							2011	0.112	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	PER_1000_POP	PHYS	Per 1,000 population	physicians											1.738	1.796	1.835	1.886				1.8605	2013	1.886	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel											0.097	0.102	0.11	0.112	0.116			0.112666666666667	2014	0.116	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel											5.622	5.679	5.878	5.767	5.885			5.84333333333333	2014	5.885	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel											0.208	0.211	0.229	0.212	0.216			0.219	2014	0.216	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	72	23.81380223	-22.18810073	BWA	Botswana	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	0.287	0.289	0.3	0.291	0.389	0.25	0.312		0.338	0.345			0.384					0.384	2012	0.384	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	72	23.81380223	-22.18810073	BWA	Botswana	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.181				0.121	0.182									2009	0.182	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	72	23.81380223	-22.18810073	BWA	Botswana	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	2.487	2.266	2.321	2.458	2.589	2.397	2.641		2.854	2.898			2.727					2.727	2012	2.727	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	72	23.81380223	-22.18810073	BWA	Botswana	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel					0.021				0.05	0.072									2009	0.072	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	74	3.410732868	-54.43295905	BVT	Bouvet Island	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	1.127	1.38	1.406	1.46	1.569	1.645	1.678	1.707	1.755	1.791	1.787	1.821		1.852				1.852	2013	1.852	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	76	-53.08432878	-10.77668561	BRA	Brazil	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel	0.292	0.374				0.529	0.546	0.54	0.534		0.719								2010	0.719	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	76	-53.08432878	-10.77668561	BRA	Brazil	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	3.749	2.969	3.349	3.623	3.686	3.734	3.727	6.452	6.386		7.282			7.444				7.444	2013	7.444	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	76	-53.08432878	-10.77668561	BRA	Brazil	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	1.083	0.866	0.901	0.931	0.957	1.103	1.139	1.14	1.166	1.176	1.22								2010	1.22	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	84	-88.70199554	17.19965901	BLZ	Belize	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	1.015									0.768									2009	0.768	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	84	-88.70199554	17.19965901	BLZ	Belize	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel										0.357									2009	0.357	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	84	-88.70199554	17.19965901	BLZ	Belize	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	1.225									1.816									2009	1.816	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	84	-88.70199554	17.19965901	BLZ	Belize	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.129									0.038									2009	0.038	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
