"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","Bounds_Code","Bounds_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"","","","35","South-Eastern Asia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTE","Proportion of children moderately or severely wasted (%)","2019.Q1.G.01","<5Y","under 5 years old","MP","Mid-point","G","Global","PER_POP_U5","% of children aged 0-59 months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","","","","","","","","","","","","","","","","","Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7",2017.0,"8.7"
"","","","35","South-Eastern Asia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTE","Proportion of children moderately or severely wasted (%)","2019.Q1.G.01","<5Y","under 5 years old","UB","Upper bound","G","Global","PER_POP_U5","% of children aged 0-59 months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","","","","","","","","","","","","","","","","","Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8",2017.0,"11.8"
"","","","419","Latin America and the Caribbean","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTE","Proportion of children moderately or severely wasted (%)","2019.Q1.G.01","<5Y","under 5 years old","LB","Lower bound","G","Global","PER_POP_U5","% of children aged 0-59 months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","","","","","","","","","","","","","","","","","Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9",2017.0,"0.9"
"","","","419","Latin America and the Caribbean","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTE","Proportion of children moderately or severely wasted (%)","2019.Q1.G.01","<5Y","under 5 years old","MP","Mid-point","G","Global","PER_POP_U5","% of children aged 0-59 months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","","","","","","","","","","","","","","","","","Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3",2017.0,"1.3"
"","","","419","Latin America and the Caribbean","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTE","Proportion of children moderately or severely wasted (%)","2019.Q1.G.01","<5Y","under 5 years old","UB","Upper bound","G","Global","PER_POP_U5","% of children aged 0-59 months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","","","","","","","","","","","","","","","","","Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7",2017.0,"1.7"
"","","","543","Oceania (exc. Australia and New Zealand)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTE","Proportion of children moderately or severely wasted (%)","2019.Q1.G.01","<5Y","under 5 years old","LB","Lower bound","G","Global","PER_POP_U5","% of children aged 0-59 months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","","","","","","","","","","","","","","","","","Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8",2017.0,"5.8"
"","","","543","Oceania (exc. Australia and New Zealand)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTE","Proportion of children moderately or severely wasted (%)","2019.Q1.G.01","<5Y","under 5 years old","MP","Mid-point","G","Global","PER_POP_U5","% of children aged 0-59 months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","","","","","","","","","","","","","","","","","Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2",2017.0,"9.2"
"","","","543","Oceania (exc. Australia and New Zealand)","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTE","Proportion of children moderately or severely wasted (%)","2019.Q1.G.01","<5Y","under 5 years old","UB","Upper bound","G","Global","PER_POP_U5","% of children aged 0-59 months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","","","","","","","","","","","","","","","","","Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3",2017.0,"14.3"
"","","","62","Central and Southern Asia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTE","Proportion of children moderately or severely wasted (%)","2019.Q1.G.01","<5Y","under 5 years old","LB","Lower bound","G","Global","PER_POP_U5","% of children aged 0-59 months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","","","","","","","","","","","","","","","","","Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3",2017.0,"11.3"
"","","","62","Central and Southern Asia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.2","By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons","2.2.2","Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)","1","SH_STA_WASTE","Proportion of children moderately or severely wasted (%)","2019.Q1.G.01","<5Y","under 5 years old","MP","Mid-point","G","Global","PER_POP_U5","% of children aged 0-59 months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","","","","","","","","","","","","","","","","","Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8",2017.0,"14.8"
