series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Type of product	Units	Type of product description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	191	17.95874553	45.45172212	HRV	Croatia	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	96	114.6288563	4.49736984	BRN	Brunei Darussalam	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	360	113.9174	-0.994582204	IDN	Indonesia	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	108	29.89080992	-3.366387428	BDI	Burundi	2	MAZ	INDEX	maize	Index	2016	0.311	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	531	-68.95033464	12.15058042	CUW	Curaçao	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	192	-79.54460144	22.10030366	CUB	Cuba	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	100	25.23763153	42.75731323	BGR	Bulgaria	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	112	28.04940161	53.54193075	BLR	Belarus	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	533	-69.97050586	12.50878756	ABW	Aruba	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	196	33.22285964	35.05659437	CYP	Cyprus	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	104	96.51752295	21.19332882	MMR	Myanmar	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	368	43.76606267	33.05013795	IRQ	Iraq	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	116	104.922836	12.71163737	KHM	Cambodia	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	203	15.33151382	49.73913871	CZE	Czechia	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	554	170.4755673	-43.98721568	NZL	New Zealand	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	372	-7.121425272	53.25274054	IRL	Ireland	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	120	12.7419827	5.692387031	CMR	Cameroon	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	540	165.5067368	-21.41742531	NCL	New Caledonia	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	204	2.339933594	9.65401646	BEN	Benin	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	558	-85.03060315	12.84210839	NIC	Nicaragua	2	MAZ	INDEX	maize	Index	2016	-0.15	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	376	34.62277992	31.06164552	ISR	Israel	2	MAZ	INDEX	maize	Index	2016	0.12	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	124	-101.6575058	57.72360191	CAN	Canada	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	548	167.0679779	-15.34445547	VUT	Vanuatu	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	208	9.326571283	56.03829721	DNK	Denmark	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	562	9.400167877	17.42143036	NER	Niger	2	MAZ	INDEX	maize	Index	2016	0.12	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	380	12.57022427	42.79917282	ITA	Italy	2	MAZ	INDEX	maize	Index	2016	-0.03	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	MAZ	INDEX	maize	Index	2016	0.57	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	392	139.2716103	36.6554539	JPN	Japan	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	212	-61.3493756	15.43391378	DMA	Dominica	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	566	8.097363256	9.585789025	NGA	Nigeria	2	MAZ	INDEX	maize	Index	2016	18.9	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	MAZ	INDEX	maize	Index	2016	-0.84	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	570	-169.8601693	-19.05000475	NIU	Niue	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	388	-77.31068409	18.15616857	JAM	Jamaica	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	140	20.93559492	7.003720791	CAF	Central African Republic	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	400	37.13024774	30.65365973	JOR	Jordan	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	218	-78.37005241	-1.447785891	ECU	Ecuador	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	231	39.63505296	8.631223181	ETH	Ethiopia	2	MAZ	INDEX	maize	Index	2016	0.2	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	144	80.70489654	7.614693343	LKA	Sri Lanka	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	404	37.86096816	0.534797278	KEN	Kenya	2	MAZ	INDEX	maize	Index	2016	0.19	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	222	-88.86862995	13.73603564	SLV	El Salvador	2	MAZ	INDEX	maize	Index	2016	-0.53	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	578	11.47846389	61.34311134	NOR	Norway	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	232	38.11074289	16.12894644	ERI	Eritrea	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	148	18.66618401	15.36279341	TCD	Chad	2	MAZ	INDEX	maize	Index	2016	-0.38	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	233	25.84093481	58.68487172	EST	Estonia	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	152	-71.23029019	-35.2652885	CHL	Chile	2	MAZ	INDEX	maize	Index	2016	0.41	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	410	127.8610254	36.45201023	KOR	Republic of Korea	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	156	104.1403375	32.30955217	CHN	China	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	414	47.49305029	29.53949468	KWT	Kuwait	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	170	-73.07446751	3.888209046	COL	Colombia	2	MAZ	INDEX	maize	Index	2016	-0.55	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	162	105.6426067	-10.4882473	CXR	Christmas Island	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	174	43.34234565	-11.66121732	COM	Comoros	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	584	171.0839119	7.110213497	MHL	Marshall Islands	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	591	-81.26616623	8.450965746	PAN	Panama	2	MAZ	INDEX	maize	Index	2016	0.03	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	175	45.14015057	-12.82217691	MYT	Mayotte	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	585	134.5733878	7.502307591	PLW	Palau	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	242	177.9660884	-17.83301566	FJI	Fiji	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	422	35.89391711	33.92152458	LBN	Lebanon	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	608	120.8601418	14.16591706	PHL	Philippines	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	586	68.80479684	29.36491634	PAK	Pakistan	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	246	23.308447	61.91586738	FIN	Finland	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	600	-60.54854225	-21.70216237	PRY	Paraguay	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	426	28.25362195	-29.58041814	LSO	Lesotho	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	434	18.0295985	27.04042819	LBY	Libya	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	248	19.80945969	60.1544901	ALA	Åland Islands	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	604	-71.82093277	-13.58939705	PER	Peru	2	MAZ	INDEX	maize	Index	2016	0.8	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	428	26.42461876	56.64196636	LVA	Latvia	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	454	33.4884625	-13.40819859	MWI	Malawi	2	MAZ	INDEX	maize	Index	2016	0.7	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	438	9.552985019	47.14167005	LIE	Liechtenstein	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	466	-3.522016039	17.35311254	MLI	Mali	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	430	-9.311879038	6.448381009	LBR	Liberia	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	458	116.8346314	5.452415309	MYS	Malaysia	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	440	23.90517807	55.33680309	LTU	Lithuania	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	470	14.44617519	35.89194275	MLT	Malta	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	450	46.6982339	-19.38514785	MDG	Madagascar	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	480	57.568022	-20.28581998	MUS	Mauritius	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	462	73.09672546	-0.614385021	MDV	Maldives	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	442	6.092656563	49.77679538	LUX	Luxembourg	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	474	-60.91544135	14.56086108	MTQ	Martinique	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	500	-62.19261223	16.73558313	MSR	Montserrat	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	484	-102.5148166	23.93378032	MEX	Mexico	2	MAZ	INDEX	maize	Index	2016	0.6	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	512	57.87743482	21.98805614	OMN	Oman	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	478	-10.33187259	20.26089546	MRT	Mauritania	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	504	-6.281942841	31.8440131	MAR	Morocco	2	MAZ	INDEX	maize	Index	2016	0.51	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	492	7.424214814	43.73532918	MCO	Monaco	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	496	103.0728057	46.83892054	MNG	Mongolia	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	499	19.25214024	42.78717043	MNE	Montenegro	2	MAZ	INDEX	maize	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	508	38.18479941	-14.27963886	MOZ	Mozambique	2	MAZ	INDEX	maize	Index	2016	1.8	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	100	25.23763153	42.75731323	BGR	Bulgaria	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	140	20.93559492	7.003720791	CAF	Central African Republic	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	96	114.6288563	4.49736984	BRN	Brunei Darussalam	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	104	96.51752295	21.19332882	MMR	Myanmar	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	108	29.89080992	-3.366387428	BDI	Burundi	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	144	80.70489654	7.614693343	LKA	Sri Lanka	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	120	12.7419827	5.692387031	CMR	Cameroon	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	156	104.1403375	32.30955217	CHN	China	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	136	-81.16740559	19.32266656	CYM	Cayman Islands	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	112	28.04940161	53.54193075	BLR	Belarus	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	148	18.66618401	15.36279341	TCD	Chad	5	MIL	INDEX	millet	Index	2016	-0.44	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	124	-101.6575058	57.72360191	CAN	Canada	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	162	105.6426067	-10.4882473	CXR	Christmas Island	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	188	-84.19712782	9.970998683	CRI	Costa Rica	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	116	104.922836	12.71163737	KHM	Cambodia	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	152	-71.23029019	-35.2652885	CHL	Chile	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	132	-23.63544151	15.07791834	CPV	Cabo Verde	5	MIL	INDEX	millet	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	5	MIL	INDEX	millet	Index	2016					
