ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2014,Source_2015,Source_2016,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
ECU,-78.37005241,-1.447785891,218,Ecuador,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,"Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
",,,C,,,GLOTIP Database,,,,,,16.67,,2015.0,16.67
ECU,-78.37005241,-1.447785891,218,Ecuador,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,"Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
",,,C,,,GLOTIP Database,,,,,,0.00,,2015.0,0.00
ECU,-78.37005241,-1.447785891,218,Ecuador,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,"Data in reference to one country but derived from different types of sources should not be compared between them.
",,,C,,,GLOTIP Database,,,,,,70.00,,2015.0,70.00
ECU,-78.37005241,-1.447785891,218,Ecuador,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,"Data in reference to one country but derived from different types of sources should not be compared between them.
",,,C,,,GLOTIP Database,,,,,,13.33,,2015.0,13.33
SLV,-88.86862995,13.73603564,222,El Salvador,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,"Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
",,,C,,,GLOTIP Database,,,,,,40.82,2016.0,40.82
SLV,-88.86862995,13.73603564,222,El Salvador,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,"Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
",,,C,,,GLOTIP Database,,,,,,55.10,2016.0,55.10
SLV,-88.86862995,13.73603564,222,El Salvador,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,"Data in reference to one country but derived from different types of sources should not be compared between them.
",,,C,,,GLOTIP Database,,,,,,2.04,2016.0,2.04
SLV,-88.86862995,13.73603564,222,El Salvador,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,"Data in reference to one country but derived from different types of sources should not be compared between them.
",,,C,,,GLOTIP Database,,,,,,2.04,2016.0,2.04
EST,25.84093481,58.68487172,233,Estonia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,,,"Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
",,,C,,,GLOTIP Database,,,,,,0.00,2016.0,0.00
EST,25.84093481,58.68487172,233,Estonia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,MALE,Male,G,Global,PERCENT,Percentage,,,"Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
",,,C,,,GLOTIP Database,,,,,,20.00,2016.0,20.00
EST,25.84093481,58.68487172,233,Estonia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,FEMALE,Female,G,Global,PERCENT,Percentage,,,"Data in reference to one country but derived from different types of sources should not be compared between them.
",,,C,,,GLOTIP Database,,,,,,10.00,2016.0,10.00
EST,25.84093481,58.68487172,233,Estonia,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,<15Y,under 15 years old,MALE,Male,G,Global,PERCENT,Percentage,,,"Data in reference to one country but derived from different types of sources should not be compared between them.
",,,C,,,GLOTIP Database,,,,,,0.00,2016.0,0.00
FJI,177.9660884,-17.83301566,242,Fiji,16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children",16.2.2,"Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",1,VC_VAW_DIST,Age and sex distribution of detected victims of trafficking in persons (%),2019.Q1.G.01,15+,15 years old and over,FEMALE,Female,G,Global,PERCENT,Percentage,"Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
",,,C,,,GLOTIP Database,,,,,,66.67,,,2014.0,66.67
