"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"144","Sri Lanka","LKA","80.70489654","7.614693343","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.34245","-2.05315","3.222","5.08015","4.58925","5.41454","6.87136","6.03867","5.23275","2.87227","7.35676","7.7822","8.55923","2.87853","4.47044","4.38046","3.95584",2016.0,"3.95584","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"148","Chad","TCD","18.66618401","15.36279341","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-4.08875","7.39251","4.43076","9.99371","28.75964","4.0872","-4.96296","13.88268","-1.95833","5.61386","9.72485","2.82736","8.81216","-8.9698","0.0788","1.12125","-6.36186",2016.0,"-6.36186","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"152","Chile","CHL","-71.23029019","-35.2652885","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.21707","2.15743","1.01557","2.61702","5.84884","5.03725","5.19192","3.81188","2.47165","-2.54395","4.82324","5.12114","4.3671","3.13202","1.0371","1.39548","0.75478",2016.0,"0.75478","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"156","China","CHN","104.1403375","32.30955217","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.84113","7.65078","8.45237","9.35185","9.45787","10.75804","12.05684","13.55148","9.07866","8.78078","9.97475","8.88141","7.29441","7.20794","6.7352","6.37063","6.7577",2016.0,"6.7577","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"162","Christmas Island","CXR","105.6426067","-10.4882473","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"170","Colombia","COL","-73.07446751","3.888209046","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.43545","0.22686","1.06506","2.48923","3.92277","3.34838","5.35858","5.60251","2.33156","0.49968","2.83532","5.46738","2.99016","3.85174","3.41299","2.11872","1.06999",2016.0,"1.06999","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"174","Comoros","COM","43.34234565","-11.66121732","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-0.15592","-0.19011","-0.14146","-0.304","-0.4916","0.37987","0.26857","-1.97875","1.30148","1.91106","1.29383","2.43525","0.614","7.00146","0.96473","-2.51571","-0.13495",2016.0,"-0.13495","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"175","Mayotte","MYT","45.14015057","-12.82217691","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.59273","0.98948","1.77795","-1.93603","0.61382","4.38106","2.80888","-4.90669","2.34654","4.00618","5.41862","0.50554","1.12559","0.70633","4.21699","0.08736","-4.35686",2016.0,"-4.35686","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-9.23914","-4.76663","-0.03071","2.3842","3.4301","2.80648","1.98388","2.84971","2.7843","-0.50011","3.59901","3.36583","3.57038","4.92653","5.89596","3.44571","-0.90262",2016.0,"-0.90262","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"184","Cook Islands","COK","-159.7711391","-21.22696458","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","13.88682","2.95036","1.14217","1.87648","0.24323","-2.08295","5.07872","0.74502","-2.01277","2.90481","-1.28997","2.58025","6.20034","-0.13655","7.23374","4.61467","4.14167",2016.0,"4.14167","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"188","Costa Rica","CRI","-84.19712782","9.970998683","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.80382","1.64285","1.60363","2.66947","2.81485","2.38408","5.72073","6.66586","3.23114","-2.26692","3.63532","3.05568","3.58893","1.13302","2.54184","3.62822","3.26732",2016.0,"3.26732","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"191","Croatia","HRV","17.95874553","45.45172212","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.43211","3.90351","5.54003","5.72321","4.20214","4.3032","4.96167","5.35328","2.28404","-7.14176","-1.12592","0.01562","-1.86143","-0.21326","0.37953","2.86723","3.52279",2016.0,"3.52279","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"192","Cuba","CUB","-79.54460144","22.10030366","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.5286","2.85477","1.1411","3.54522","5.56311","11.02922","11.94873","7.1899","4.06238","1.37155","2.25981","2.60674","2.76605","2.47731","0.80379","4.24073","-0.98771",2016.0,"-0.98771","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
