series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	72	23.81380223	-22.18810073	BWA	Botswana	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	19.6	20.2	19.5	18.2	17.9	18.05	2016	17.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	76	-53.08432878	-10.77668561	BRA	Brazil	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	24.4	20.8	19	17	16.6	16.8	2016	16.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	76	-53.08432878	-10.77668561	BRA	Brazil	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	29.2	25	23	20.5	20	20.25	2016	20	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	76	-53.08432878	-10.77668561	BRA	Brazil	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	20	16.9	15.4	13.8	13.5	13.65	2016	13.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	84	-88.70199554	17.19965901	BLZ	Belize	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	26.2	24.3	23.2	22.4	22.1	22.25	2016	22.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	84	-88.70199554	17.19965901	BLZ	Belize	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	29.7	27.6	26	25.7	25.5	25.6	2016	25.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	84	-88.70199554	17.19965901	BLZ	Belize	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	22.7	21.1	20	18.8	18.5	18.65	2016	18.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	31.2	28.5	25.8	24.4	23.8	24.1	2016	23.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	33.3	30.7	27.8	26.7	26.1	26.4	2016	26.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	90	160.1584117	-9.622391719	SLB	Solomon Islands	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	29	26.1	23.6	22	21.4	21.7	2016	21.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	20.5	17.5	17.4	17	16.6	16.8	2016	16.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	22.6	19.5	19	18.7	18.5	18.6	2016	18.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	18.3	15.5	15.8	15.3	14.8	15.05	2016	14.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	100	25.23763153	42.75731323	BGR	Bulgaria	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	28.5	27.5	25.1	23.8	23.6	23.7	2016	23.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	100	25.23763153	42.75731323	BGR	Bulgaria	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	36.9	36.6	33.7	32.2	32	32.1	2016	32	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	100	25.23763153	42.75731323	BGR	Bulgaria	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	20.2	18.5	16.8	15.7	15.5	15.6	2016	15.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	104	96.51752295	21.19332882	MMR	Myanmar	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	25	25.8	25.1	24.3	24.2	24.25	2016	24.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	104	96.51752295	21.19332882	MMR	Myanmar	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	26.1	27.8	27.7	27.3	27.3	27.3	2016	27.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	104	96.51752295	21.19332882	MMR	Myanmar	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.1	24	22.9	21.6	21.5	21.55	2016	21.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	108	29.89080992	-3.366387428	BDI	Burundi	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	23.5	22.8	22.8	22.8	22.9	22.85	2016	22.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	108	29.89080992	-3.366387428	BDI	Burundi	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	22.3	21.8	22.5	23	23.1	23.05	2016	23.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	108	29.89080992	-3.366387428	BDI	Burundi	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.7	23.8	23.1	22.7	22.7	22.7	2016	22.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	112	28.04940161	53.54193075	BLR	Belarus	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	34	34.7	31	24.5	23.7	24.1	2016	23.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	112	28.04940161	53.54193075	BLR	Belarus	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	47.2	49.2	45.2	36.4	35.2	35.8	2016	35.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	112	28.04940161	53.54193075	BLR	Belarus	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	22.1	21.6	18.4	14.4	13.8	14.1	2016	13.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	116	104.922836	12.71163737	KHM	Cambodia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	25.5	24	22.2	21.3	21.1	21.2	2016	21.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	116	104.922836	12.71163737	KHM	Cambodia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	27.7	26.9	24.9	24	23.9	23.95	2016	23.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	116	104.922836	12.71163737	KHM	Cambodia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	23.7	21.7	20.3	19.4	19.1	19.25	2016	19.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	120	12.7419827	5.692387031	CMR	Cameroon	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	24.5	22.8	21.8	21.8	21.6	21.7	2016	21.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	120	12.7419827	5.692387031	CMR	Cameroon	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	24.6	23.2	22.6	22.6	22.3	22.45	2016	22.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	120	12.7419827	5.692387031	CMR	Cameroon	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.5	22.5	21.1	21	20.9	20.95	2016	20.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	124	-101.6575058	57.72360191	CAN	Canada	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	14.4	12.6	11.1	10	9.8	9.9	2016	9.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	124	-101.6575058	57.72360191	CAN	Canada	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	17.6	15.2	13.2	11.8	11.5	11.65	2016	11.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	124	-101.6575058	57.72360191	CAN	Canada	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	11.2	10.1	9.1	8.3	8.1	8.2	2016	8.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	20.9	19.4	18.3	17.4	17.2	17.3	2016	17.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	21.9	20.9	20	19.1	19	19.05	2016	19	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	20.3	18.3	17.2	16.1	15.9	16	2016	15.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
