"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ModeOfTransportation_Code","ModeOfTransportation_Desc","ReportingType_Code","ReportingType_Desc","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"56","Belgium","BEL","4.660976456","50.64104975","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","46234679688",2016.0,"46234679688","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"56","Belgium","BEL","4.660976456","50.64104975","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","5694695808",2016.0,"5694695808","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"56","Belgium","BEL","4.660976456","50.64104975","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","1500475232",2016.0,"1500475232","Data nature not available","International Civil Aviation Organization (ICAO)"
"60","Bermuda","BMU","-64.78155012","32.27881922","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","1027002595",2016.0,"1027002595","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"64","Bhutan","BTN","90.45098484","27.39598568","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","362029157",2016.0,"362029157","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"64","Bhutan","BTN","90.45098484","27.39598568","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","659101",2016.0,"659101","Data nature not available","International Civil Aviation Organization (ICAO)"
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","20094245491",2016.0,"20094245491","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","9008756",2016.0,"9008756","Data nature not available","International Civil Aviation Organization (ICAO)"
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","2258226362",2016.0,"2258226362","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
