"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","Bounds_Code","Bounds_Desc","ReportingType_Code","ReportingType_Desc","Value_2015","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"52","Barbados","BRB","-59.5346489","13.13648273","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","MP","Mid-point","G","Global","","","","","",""
"52","Barbados","BRB","-59.5346489","13.13648273","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","","","","","",""
"52","Barbados","BRB","-59.5346489","13.13648273","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","MP","Mid-point","G","Global","","","","","",""
"56","Belgium","BEL","4.660976456","50.64104975","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","MP","Mid-point","G","Global","","","","","",""
"60","Bermuda","BMU","-64.78155012","32.27881922","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","","","","","",""
"64","Bhutan","BTN","90.45098484","27.39598568","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","MP","Mid-point","G","Global","","","","","",""
"68","Bolivia (Plurinational State of)","BOL","-64.66224284","-16.71273412","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","","","","","",""
