GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Cities_Code,Cities_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ANTOFAGASTA_ANTOFAGASTA,"Antofagasta, Antofagasta",G,Global,NA,Data nature not available,PERCENT,Percentage,152,Chile,2001.0,,89.1,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,CHL,-71.23029019,-35.2652885
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MAGALLANES_PUNTAARENAS,"Magallanes, Punta Arenas",G,Global,NA,Data nature not available,PERCENT,Percentage,152,Chile,2001.0,,79.5,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,CHL,-71.23029019,-35.2652885
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,VALPARAISO_VALPARAISO,"Valparaiso, Valparaiso",G,Global,NA,Data nature not available,PERCENT,Percentage,152,Chile,2001.0,,67.3,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,CHL,-71.23029019,-35.2652885
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,SANTIAGO_SANTIAGO,"Santiago, Santiago",G,Global,NA,Data nature not available,PERCENT,Percentage,152,Chile,2001.0,,83.2,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,CHL,-71.23029019,-35.2652885
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,TARAPACA_ARICA,"Tarapaca, Arica",G,Global,NA,Data nature not available,PERCENT,Percentage,152,Chile,2001.0,,75.1,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,CHL,-71.23029019,-35.2652885
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NOCITI,All areas or breakdown by cities not available,G,Global,NA,Data nature not available,PERCENT,Percentage,344,"China, Hong Kong Special Administrative Region",2015.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,HKG,114.0266445,22.41749934
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NOCITI,All areas or breakdown by cities not available,G,Global,NA,Data nature not available,PERCENT,Percentage,446,"China, Macao Special Administrative Region",2009.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MAC,113.5665388,22.1237259
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,BOGOTA,Bogota,G,Global,NA,Data nature not available,PERCENT,Percentage,170,Colombia,2001.0,,78.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,COL,-73.07446751,3.888209046
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NEIVA,Neiva,G,Global,NA,Data nature not available,PERCENT,Percentage,170,Colombia,2001.0,,84.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,COL,-73.07446751,3.888209046
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ITAGUI,Itagui,G,Global,NA,Data nature not available,PERCENT,Percentage,170,Colombia,2001.0,,88.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,COL,-73.07446751,3.888209046
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,BELLO,Bello,G,Global,NA,Data nature not available,PERCENT,Percentage,170,Colombia,2001.0,,97.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,COL,-73.07446751,3.888209046
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,PEREIRA,Pereira,G,Global,NA,Data nature not available,PERCENT,Percentage,170,Colombia,2001.0,,81.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,COL,-73.07446751,3.888209046
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CUCUTA,Cucuta,G,Global,NA,Data nature not available,PERCENT,Percentage,170,Colombia,2001.0,,86.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,COL,-73.07446751,3.888209046
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,BUENAVENTURA,Buenaventura,G,Global,NA,Data nature not available,PERCENT,Percentage,170,Colombia,2001.0,,86.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,COL,-73.07446751,3.888209046
