"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2005","Footnotes_2016","Nature_Code_2005","Nature_Code_2016","Source_2005","Source_2016","TimeDetail_2005","TimeDetail_2016","Value_2005","Value_2016","Latest_Year","Latest_Value"
"AZE","50.01064725","40.39229544","31","Azerbaijan","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","12.05","18.12",2016.0,"18.12"
"GUM","144.7029305","13.35485404","316","Guam","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research ","WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research ","","","43.51","59.47",2016.0,"59.47"
"ARG","-65.14563274","-35.19446255","32","Argentina","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","57.58","50.89",2016.0,"50.89"
"GTM","-91.2312746","15.00273719","320","Guatemala","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research","UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research","","","46.04","50.11",2016.0,"50.11"
"GUY","-58.97322037","4.788012784","328","Guyana","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","33.24","37.69",2016.0,"37.69"
"HTI","-72.33640958","18.40426539","332","Haiti","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research ","WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research ","","","106.89","72.79",2016.0,"72.79"
"HND","-86.59974381","14.82243161","340","Honduras","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research","UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research","","","65.35","54.73",2016.0,"54.73"
"HKG","114.0266445","22.41749934","344","China, Hong Kong Special Administrative Region","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","11.46","18.78",2016.0,"18.78"
"HUN","19.41221519","47.1651448","348","Hungary","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","24.56","22.72",2016.0,"22.72"
"ISL","-19.02116966","64.79134763","352","Iceland","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems","","","10.2","16.55",2016.0,"16.55"
"IND","79.3608464","22.34642074","356","India","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.3","Promote the rule of law at the national and international levels and ensure equal access to justice for all","16.3.2","Unsentenced detainees as a proportion of overall prison population","1","VC_PRS_UNSEC","Unsentenced detainees as a proportion of overall prison population (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","2005: Data refer to 3 year average 2003-2005","2016: Data refer to 3 year average 2014-2016","C","C","UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research","UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research","","","67.9","67.31",2016.0,"67.31"
