"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","Sex_Code","Sex_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"GHA","-1.205623522","7.964825185","288","Ghana","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7","","","",2014.0,"20.7"
"KIR","-157.5643005","1.768837732","296","Kiribati","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3","","","","","","","","",2009.0,"20.3"
"AZE","50.01064725","40.39229544","31","Azerbaijan","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0","","","","","","",2011.0,"11.0"
"GTM","-91.2312746","15.00273719","320","Guatemala","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5","","",2015.0,"29.5"
"GIN","-11.28173419","11.00210343","324","Guinea","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2","",2016.0,"51.2"
"GUY","-58.97322037","4.788012784","328","Guyana","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MICS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2","","","",2014.0,"30.2"
"HTI","-72.33640958","18.40426539","332","Haiti","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5","","","","","",2012.0,"17.5"
"","","","34","Southern Asia","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","Based on 7 countries covering 99 per cent of the regional population of women aged 20-24 years","","","","","Based on 7 countries covering 99 per cent of the regional population of women aged 20-24 years","","","","Based on 7 countries covering 99 per cent of the regional population of women aged 20-24 years","","","","","Based on 7 countries covering 99 per cent of the regional population of women aged 20-24 years","E","","","","","E","","","","E","","","","","E","DHS, MICS and other national surveys","","","","","DHS, MICS and other national surveys","","","","DHS, MICS and other national surveys","","","","","DHS, MICS and other national surveys","","","","","","","","","","","","","","","","52.6","","","","","47.0","","","","38.3","","","","","29.5",2017.0,"29.5"
"HND","-86.59974381","14.82243161","340","Honduras","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","DHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6","","","","","",2012.0,"33.6"
"","","","35","South-Eastern Asia","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","Based on 8 countries covering 94 per cent of the regional population of women aged 20-24 years","","","","","Based on 8 countries covering 94 per cent of the regional population of women aged 20-24 years","","","","Based on 8 countries covering 94 per cent of the regional population of women aged 20-24 years","","","","","Based on 8 countries covering 94 per cent of the regional population of women aged 20-24 years","E","","","","","E","","","","E","","","","","E","DHS, MICS and other national surveys","","","","","DHS, MICS and other national surveys","","","","DHS, MICS and other national surveys","","","","","DHS, MICS and other national surveys","","","","","","","","","","","","","","","","19.9","","","","","17.6","","","","15.4","","","","","14.9",2017.0,"14.9"
"IND","79.3608464","22.34642074","356","India","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","NFHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3","",2016.0,"27.3"
"IDN","113.9174","-0.994582204","360","Indonesia","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","SUSENAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6","","","","",2013.0,"13.6"
"IRN","54.19766348","32.74370885","364","Iran (Islamic Republic of)","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","","","","","","MIDHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7","","","","","","","",2010.0,"16.7"
